	word	freq
0	resolução	24
1	conservação	12
2	consideração	12
3	sentimento	10
4	obrigação	10
5	tenção	9
6	disposição	8
7	pagamento	8
8	continuação	7
9	eleição	7
10	negociação	7
11	pensamento	7
12	acomodamento	7
13	conhecimento	6
14	impedimento	6
15	consolação	6
16	salvação	5
17	navegação	5
18	reputação	5
19	regimento	5
20	quietação	4
21	suposição	4
22	enfadamento	4
23	ratificação	4
24	ocupação	3
25	embarcação	3
26	quitação	3
27	informação	3
28	obstinação	3
29	aprovação	3
30	cumprimento	3
31	diminuição	3
32	requerimento	3
33	encarecimento	3
34	perturbação	2
35	composição	2
36	oferecimento	2
37	admiração	2
38	ponderação	2
39	contentamento	2
40	perdição	2
41	nomeação	2
42	demonstração	2
43	execução	2
44	interpretação	2
45	recomendação	2
46	aceitação	2
47	repartição	2
48	publicação	2
49	devoção	2
50	merecimento	2
51	rompimento	2
52	desesperação	2
53	proposição	2
54	propagação	2
55	valimento	1
56	condenação	1
57	movimento	1
58	inclinação	1
59	destruição	1
60	juramento	1
61	importunação	1
62	comutação	1
63	asseveração	1
64	arrematação	1
65	justificação	1
66	instrução	1
67	mediação	1
68	acusação	1
69	tradução	1
70	veneração	1
71	abatimento	1
72	instigação	1
73	provimento	1
74	aclamação	1
75	imaginação	1
76	humilhação	1
77	ajustamento	1
78	conversação	1
79	esquecimento	1
80	condução	1
81	desavergonhamento	1
82	entendimento	1
83	sustentação	1
84	promoção	1
85	equivocação	1
86	tentação	1
87	confirmação	1
88	atrevimento	1
89	inquietação	1
90	limitação	1
91	protestação	1
92	implicação	1
93	descobrimento	1
94	revelação	1
95	reformação	1
96	oração	1
97	deliberação	1
98	encantamento	1
99	predestinação	1
100	agradecimento	1
101	povoação	1
102	estabelecimento	1
103	vexação	1
104	significação	1
105	sujeição	1
106	absolvição	1
107	melhoramento	1
108	reparação	1
109	restituição	1
110	presunção	1
111	salvamento	1
112	dissimulação	1
113	consentimento	1
