	word	freq
0	pensamento	30
1	contentamento	10
2	sofrimento	6
3	sentimento	5
4	esquecimento	4
5	entendimento	3
6	regimento	3
7	perdição	2
8	merecimento	2
9	isenção	2
10	mantimento	2
11	perdimento	2
12	descobrimento	1
13	inclinação	1
14	descontentamento	1
15	atrevimento	1
16	ornamento	1
17	impedimento	1
18	consolação	1
19	fingimento	1
20	inquietação	1
21	peregrinação	1
22	admiração	1
23	desesperação	1
24	conversação	1
25	maginação	1
26	tenção	1
27	qu'entendimento	1
28	quietação	1
29	braganção	1
30	movimento	1
31	salvação	1
