	word	freq
0	devação	23
1	oração	23
2	tenção	15
3	benção	9
4	consolação	8
5	salvação	7
6	invenção	6
7	contentamento	6
8	presunção	6
9	embarcação	5
10	descrição	5
11	pregação	5
12	adoração	4
13	conhecimento	4
14	contemplação	4
15	aviamento	4
16	salvamento	4
17	absolvição	4
18	mantimento	3
19	vencimento	3
20	razoamento	3
21	conversação	3
22	cação	3
23	entendimento	3
24	obrigação	3
25	representação	3
26	pensamento	3
27	merecimento	3
28	pação	2
29	visitação	2
30	geração	2
31	destruição	2
32	juramento	2
33	ordenação	2
34	condenação	2
35	declaração	2
36	apelação	2
37	finamento	2
38	copilação	2
39	sovertimento	2
40	introdução	2
41	filhamento	2
42	prefiguração	2
43	saudação	2
44	pagamento	2
45	inclinação	1
46	ressuyreição	1
47	enfadamento	1
48	congregação	1
49	admiração	1
50	aflição	1
51	regimento	1
52	perfiguração	1
53	acabamento	1
54	esquecimento	1
55	mamento	1
56	encarnação	1
57	quitação	1
58	falecimento	1
59	casaramento	1
60	corrupção	1
61	criação	1
62	perdimento	1
63	esormento	1
64	acrescentamento	1
65	duração	1
66	acusação	1
67	exalçamento	1
68	adivinhação	1
69	perdição	1
70	jurdição	1
71	tentação	1
72	agastamento	1
73	enterramento	1
74	dominação	1
75	sustentamento	1
76	navegação	1
77	danação	1
78	habitação	1
79	ajuntamento	1
80	moimento	1
81	arção	1
82	saimento	1
83	suspeição	1
84	requerimento	1
85	exclamação	1
86	encantamento	1
87	arrendamento	1
88	alteração	1
89	disposição	1
90	exortação	1
91	significação	1
92	costolação	1
93	proposição	1
94	exaltação	1
95	esconjuração	1
96	ascenção	1
97	consentimento	1
