	word	freq
0	acção	15
1	resolução	13
2	eleição	12
3	conservação	11
4	movimento	10
5	execução	8
6	contradição	8
7	observação	7
8	obrigação	7
9	regimento	7
10	inclinação	7
11	descontentamento	6
12	aclamação	6
13	conspiração	6
14	comunicação	6
15	negociação	5
16	ocupação	5
17	consideração	5
18	intervenção	4
19	justificação	4
20	ponderação	4
21	disposição	4
22	reputação	4
23	contentamento	4
24	demonstração	4
25	oposição	4
26	emulação	4
27	salvação	4
28	manifestação	4
29	direcção	4
30	informação	3
31	moderação	3
32	criação	3
33	imitação	3
34	conhecimento	3
35	fortificação	3
36	navegação	3
37	entendimento	3
38	declinação	3
39	deliberação	3
40	introdução	3
41	restauração	2
42	participação	2
43	tratamento	2
44	confirmação	2
45	adulação	2
46	determinação	2
47	juramento	2
48	fulminação	2
49	reconciliação	2
50	abatimento	2
51	coligação	2
52	interpretação	2
53	abonação	2
54	prevenção	2
55	arrependimento	2
56	pensamento	2
57	procedimento	2
58	devoção	2
59	alteração	2
60	estabelecimento	2
61	sentimento	2
62	recuperação	2
63	proposição	2
64	sujeição	2
65	contemporização	1
66	circulação	1
67	solenização	1
68	separação	1
69	visitação	1
70	geração	1
71	administração	1
72	indução	1
73	quietação	1
74	castramenção	1
75	isenção	1
76	indignação	1
77	embarcação	1
78	perturbação	1
79	continuação	1
80	notificação	1
81	usurpação	1
82	ventilação	1
83	veneração	1
84	sofrimento	1
85	impedimento	1
86	degolação	1
87	simulação	1
88	acrescentamento	1
89	consignação	1
90	humilhação	1
91	obstinação	1
92	conversação	1
93	contemplação	1
94	correcção	1
95	recebimento	1
96	narração	1
97	incitação	1
98	aviamento	1
99	devação	1
100	desafeição	1
101	equivocação	1
102	explicação	1
103	atrevimento	1
104	aborrecimento	1
105	contestação	1
106	celebração	1
107	educação	1
108	diminuição	1
109	tenção	1
110	divertimento	1
111	prometimento	1
112	conjuração	1
113	congregação	1
114	aceitação	1
115	reprovação	1
116	apelação	1
117	admiração	1
118	deixação	1
119	consentimento	1
120	merecimento	1
121	competição	1
122	desesperação	1
123	traição	1
124	antecipação	1
125	restituição	1
126	presunção	1
127	desabrimento	1
128	operação	1
