	word	freq
0	movimento	19
1	admiração	10
2	civilização	9
3	tentação	6
4	sentimento	6
5	imaginação	5
6	educação	5
7	exclamação	4
8	indignação	4
9	tratamento	4
10	distinção	4
11	obrigação	4
12	enfraquecimento	4
13	resolução	4
14	interrogação	3
15	aclamação	3
16	dedicação	3
17	acontecimento	3
18	arrependimento	3
19	pensamento	3
20	procedimento	3
21	preocupação	3
22	cumprimento	2
23	agradecimento	2
24	agitação	2
25	conhecimento	2
26	disposição	2
27	esgotamento	2
28	contemplação	2
29	perdição	2
30	ostentação	2
31	rompimento	2
32	precipitação	2
33	aproximação	2
34	refutação	2
35	correção	2
36	abolição	2
37	comparação	2
38	açodamento	2
39	abstração	2
40	instalação	2
41	consumpção	1
42	invenção	1
43	separação	1
44	ocupação	1
45	composição	1
46	imitação	1
47	aparição	1
48	variação	1
49	resignação	1
50	isenção	1
51	acompanhamento	1
52	instituição	1
53	afetação	1
54	aflição	1
55	esquecimento	1
56	desapontamento	1
57	exibição	1
58	hesitação	1
59	significação	1
60	mistificação	1
61	moderação	1
62	acolhimento	1
63	acampamento	1
64	arribação	1
65	aspiração	1
66	recolhimento	1
67	consideração	1
68	sofrimento	1
69	associação	1
70	conciliação	1
71	arrasamento	1
72	inscrição	1
73	desconsideração	1
74	declaração	1
75	nomeação	1
76	realização	1
77	aborrecimento	1
78	aquisição	1
79	fraternização	1
80	prolongamento	1
81	quietação	1
82	procuração	1
83	aplicação	1
84	comiseração	1
85	recordação	1
86	recepção	1
87	recriminação	1
88	objeção	1
89	respiração	1
90	retratação	1
91	traição	1
92	negação	1
93	desolação	1
94	orquestração	1
95	estupefação	1
96	distração	1
97	iluminação	1
98	exacerbação	1
99	transformação	1
