	word	freq
0	pensamento	15
1	povoação	7
2	composição	4
3	corrupção	4
4	imaginação	4
5	inspiração	4
6	tradução	4
7	expedição	3
8	conhecimento	3
9	abreviação	3
10	estabelecimento	2
11	proteção	2
12	significação	2
13	contemplação	2
14	sofrimento	2
15	edição	2
16	irradiação	1
17	observação	1
18	dedicação	1
19	colonização	1
20	movimento	1
21	destruição	1
22	oposição	1
23	inquietação	1
24	instituição	1
25	exclamação	1
26	fundação	1
27	aproximação	1
28	continuação	1
29	sentimento	1
30	preparação	1
31	fabricação	1
32	torvamento	1
33	veneração	1
34	habitação	1
35	procedimento	1
36	confederação	1
37	moderação	1
38	predestinação	1
39	desafeição	1
40	seguimento	1
41	palpitação	1
42	corrução	1
43	introdução	1
44	saudação	1
45	investigação	1
46	meditação	1
47	indenização	1
