	word	freq
0	emancipação	76
1	constituição	27
2	abolição	25
3	desenvolvimento	25
4	instituição	24
5	sentimento	23
6	geração	22
7	educação	21
8	civilização	20
9	movimento	19
10	crescimento	15
11	proteção	15
12	imigração	12
13	execução	12
14	destruição	10
15	pensamento	10
16	formação	9
17	degradação	8
18	extinção	8
19	oposição	8
20	agitação	7
21	colonização	7
22	produção	7
23	cruzamento	7
24	alimentação	7
25	ocupação	6
26	obrigação	6
27	conservação	6
28	revogação	6
29	imaginação	6
30	legislação	6
31	instrução	6
32	criação	6
33	exploração	6
34	tratamento	5
35	doação	5
36	duração	5
37	habitação	5
38	orçamento	5
39	reconhecimento	5
40	cooperação	5
41	limitação	5
42	comparação	5
43	liquidação	5
44	associação	5
45	transformação	5
46	aparição	4
47	adiamento	4
48	consideração	4
49	evolução	4
50	violação	4
51	representação	4
52	depoimento	4
53	dissolução	4
54	traição	4
55	reparação	4
56	indenização	4
57	rendimento	4
58	estabelecimento	4
59	importação	4
60	continuação	4
61	proclamação	4
62	elevação	4
63	exportação	4
64	distinção	4
65	libertação	4
66	significação	4
67	pagamento	4
68	extradição	3
69	cessação	3
70	desagregação	3
71	abnegação	3
72	recenseamento	3
73	recrutamento	3
74	locação	3
75	abdicação	3
76	humilhação	3
77	concepção	3
78	contradição	3
79	animação	3
80	navegação	3
81	fornecimento	3
82	espoliação	3
83	circulação	3
84	intuição	3
85	administração	3
86	delegação	3
87	eleição	3
88	aspiração	3
89	declaração	3
90	conhecimento	3
91	aquisição	3
92	arrependimento	3
93	corrupção	3
94	proibição	3
95	sofrimento	3
96	resolução	3
97	propagação	3
98	absorção	2
99	separação	2
100	coação	2
101	legalização	2
102	adiantamento	2
103	inclinação	2
104	confederação	2
105	adulação	2
106	sujeição	2
107	emigração	2
108	florescimento	2
109	desmoralização	2
110	reputação	2
111	cumprimento	2
112	descrição	2
113	comunicação	2
114	povoamento	2
115	perseguição	2
116	alienação	2
117	fechamento	2
118	deserção	2
119	procedimento	2
120	melhoramento	2
121	prostituição	2
122	anulação	2
123	invenção	2
124	renovação	2
125	subordinação	2
126	moralização	2
127	reiação	2
128	acumulação	2
129	disposição	2
130	especulação	2
131	combinação	2
132	distribuição	2
133	dedicação	2
134	reprodução	2
135	esquecimento	2
136	atração	2
137	suposição	2
138	promoção	2
139	organização	2
140	consolidação	2
141	eliminação	2
142	acontecimento	2
143	procuração	2
144	aplicação	2
145	recordação	2
146	amortização	2
147	correção	2
148	provocação	2
149	tradução	2
150	operação	2
151	definhamento	1
152	retribuição	1
153	esboroamento	1
154	agravação	1
155	concatenação	1
156	adoração	1
157	compensação	1
158	democratização	1
159	desmembramento	1
160	mutilação	1
161	inflição	1
162	rejeição	1
163	embarcação	1
164	intoxicação	1
165	apuração	1
166	impugnação	1
167	justificação	1
168	intervenção	1
169	vivissecção	1
170	centralização	1
171	fortificação	1
172	afirmação	1
173	plantação	1
174	colocação	1
175	juramento	1
176	perturbação	1
177	aparecimento	1
178	gestação	1
179	acampamento	1
180	extração	1
181	multiplicação	1
182	regulamento	1
183	reabilitação	1
184	interpretação	1
185	inspiração	1
186	resfriamento	1
187	desapropriação	1
188	mortificação	1
189	condenação	1
190	evaporação	1
191	realização	1
192	rebaixamento	1
193	denegação	1
194	nacionalização	1
195	prolongamento	1
196	edificação	1
197	adaptação	1
198	localização	1
199	iluminação	1
200	conjuração	1
201	recomendação	1
202	aceitação	1
203	segregação	1
204	improvisação	1
205	assunção	1
206	codificação	1
207	filiação	1
208	construção	1
209	publicação	1
210	apresamento	1
211	“emancipação	1
212	decomposição	1
213	apagamento	1
214	paralisação	1
215	enervação	1
216	objeção	1
217	abstração	1
218	rinnovamento	1
219	imputação	1
220	aniquilamento	1
221	disseminação	1
222	elaboração	1
223	ratificação	1
224	enfraquecimento	1
225	fermentação	1
226	ressentimento	1
227	substituição	1
228	restauração	1
229	regulamentar	1
230	reconstrução	1
231	oração	1
232	reconstituição	1
233	agradecimento	1
234	estratificação	1
235	evicção	1
236	impedimento	1
237	frutificação	1
238	profanação	1
239	nivelamento	1
240	indignação	1
241	gratificação	1
242	fixação	1
243	hibernação	1
244	merecimento	1
245	aborrecimento	1
246	fundação	1
247	acusação	1
248	morigeração	1
249	observação	1
250	acolhimento	1
251	fiscalização	1
252	redução	1
253	conspiração	1
254	obstinação	1
255	carregamento	1
256	deslocação	1
257	enobrecimento	1
258	prevenção	1
259	entorpecimento	1
260	desencadeamento	1
261	proscrição	1
262	restrição	1
263	participação	1
264	sustentação	1
265	deportação	1
266	demonstração	1
267	destituição	1
268	difamação	1
269	hesitação	1
270	celebração	1
271	deterioração	1
272	consolação	1
273	descobrimento	1
274	recepção	1
275	postergação	1
276	cerração	1
277	subscrição	1
278	alargamento	1
279	reconciliação	1
280	parcelamento	1
281	respiração	1
282	verificação	1
283	infecção	1
284	procriação	1
285	explicação	1
286	devolução	1
287	resignação	1
288	povoação	1
289	abastardamento	1
290	excitação	1
291	proposição	1
292	demolição	1
293	negação	1
294	entrelaçamento	1
295	medicamentar	1
296	africanização	1
297	atilamento	1
298	consentimento	1
299	individualização	1
300	contratação	1
