	word	freq
0	acção	23
1	entendimento	13
2	conhecimento	12
3	reputação	12
4	pronunciação	10
5	ocupação	9
6	recreação	8
7	consideração	7
8	pensamento	6
9	sentimento	6
10	navegação	6
11	oração	5
12	conservação	5
13	descobrimento	5
14	composição	4
15	obrigação	4
16	admiração	4
17	criação	4
18	conversação	4
19	esquecimento	4
20	descrição	4
21	abonação	4
22	tradução	4
23	imitação	3
24	administração	3
25	falecimento	3
26	declinação	3
27	ornamento	3
28	comunicação	3
29	aplicação	3
30	disposição	3
31	agradecimento	2
32	embarcação	2
33	continuação	2
34	inclinação	2
35	corrupção	2
36	geração	2
37	povoação	2
38	impedimento	2
39	duração	2
40	suposição	2
41	pregação	2
42	invocação	2
43	narração	2
44	graduação	2
45	demonstração	2
46	interpretação	2
47	tenção	2
48	comparação	2
49	proposição	2
50	compreição	1
51	deleitação	1
52	doação	1
53	regimento	1
54	demarcação	1
55	congregação	1
56	coroação	1
57	comutação	1
58	edificação	1
59	acusação	1
60	fortificação	1
61	conjugação	1
62	crescimento	1
63	veneração	1
64	vetação	1
65	perseguição	1
66	informação	1
67	moderação	1
68	provimento	1
69	remuneração	1
70	oferecimento	1
71	acrescentamento	1
72	aposição	1
73	recolhimento	1
74	elocução	1
75	inscrição	1
76	aviamento	1
77	contemplação	1
78	participação	1
79	jurdição	1
80	sustentação	1
81	desagradecimento	1
82	desembarcação	1
83	atrevimento	1
84	condenação	1
85	livramento	1
86	divertimento	1
87	fundação	1
88	excepção	1
89	desmembração	1
90	opugnação	1
91	discripção	1
92	salvação	1
93	terminação	1
94	incorrupção	1
95	exclamação	1
96	ajuntamento	1
97	procedimento	1
98	descomposição	1
99	distinção	1
100	contradição	1
101	merecimento	1
102	encarecimento	1
103	recuperação	1
104	traição	1
105	melhoramento	1
106	confirmação	1
107	abatimento	1
108	resolução	1
109	dilatação	1
110	dissimulação	1
111	operação	1
