	word	freq
0	movimento	19
1	pensamento	16
2	sentimento	12
3	indignação	8
4	admiração	6
5	inspiração	6
6	conhecimento	5
7	imaginação	5
8	explicação	5
9	juramento	4
10	aparição	4
11	reputação	4
12	atração	4
13	descrição	4
14	distração	4
15	sofrimento	4
16	depravação	4
17	ressentimento	3
18	separação	3
19	inclinação	3
20	profanação	3
21	agitação	3
22	humilhação	3
23	conversação	3
24	prostração	3
25	recomendação	3
26	contentamento	3
27	revelação	3
28	respiração	3
29	resolução	3
30	irradiação	2
31	observação	2
32	resignação	2
33	acompanhamento	2
34	afetação	2
35	aflição	2
36	esquecimento	2
37	tentação	2
38	narração	2
39	reconhecimento	2
40	inauguração	2
41	acolhimento	2
42	arribação	2
43	estouvamento	2
44	contemplação	2
45	punição	2
46	oferecimento	2
47	alheação	2
48	arrependimento	2
49	exprobração	2
50	reiação	2
51	estremecimento	2
52	educação	2
53	distinção	2
54	viração	2
55	pressentimento	2
56	obrigação	2
57	recordação	2
58	comparação	2
59	alteração	2
60	prostituição	2
61	degradação	2
62	consunção	2
63	vibração	2
64	transformação	2
65	indicação	1
66	colação	1
67	retribuição	1
68	intuição	1
69	unção	1
70	floração	1
71	desfaçamento	1
72	interrogação	1
73	especulação	1
74	reverberação	1
75	entonação	1
76	incubação	1
77	encanamento	1
78	constrangimento	1
79	abnegação	1
80	interrupção	1
81	tratamento	1
82	oração	1
83	abstenção	1
84	exibição	1
85	veneração	1
86	mistificação	1
87	reconciliação	1
88	corrupção	1
89	exageração	1
90	aspiração	1
91	espreguiçamento	1
92	sedução	1
93	consagração	1
94	ondulação	1
95	contradição	1
96	comemoração	1
97	abolição	1
98	orçamento	1
99	apresentação	1
100	isolamento	1
101	desabrimento	1
102	cumprimento	1
103	realização	1
104	organização	1
105	irritação	1
106	dedicação	1
107	acanhamento	1
108	animação	1
109	constituição	1
110	divertimento	1
111	empertigamento	1
112	inquietação	1
113	aceitação	1
114	transfiguração	1
115	perseguição	1
116	desvanecimento	1
117	contração	1
118	recepção	1
119	repetição	1
120	carnação	1
121	fardamento	1
122	procedimento	1
123	batimento	1
124	devoção	1
125	meditação	1
126	arrumação	1
127	arrendamento	1
128	proteção	1
129	fingimento	1
130	significação	1
131	excitação	1
132	entorpecimento	1
133	ebulição	1
134	abatimento	1
135	ostentação	1
136	exposição	1
137	provocação	1
