	word	freq
0	eleição	55
1	reconciliação	18
2	sentimento	13
3	administração	12
4	imaginação	12
5	arrendamento	9
6	aparição	8
7	admiração	8
8	inspiração	7
9	repartição	7
10	pensamento	7
11	oposição	6
12	indignação	5
13	geração	5
14	quietação	5
15	observação	4
16	acanhamento	4
17	traição	4
18	invenção	3
19	contentamento	3
20	aflição	3
21	desaparição	3
22	preparação	3
23	votação	3
24	humilhação	3
25	contemplação	3
26	construção	3
27	reconstrução	3
28	regimento	3
29	tenção	3
30	recomendação	3
31	arção	3
32	saimento	3
33	revelação	3
34	consentimento	3
35	resolução	3
36	distração	3
37	indicação	2
38	separação	2
39	colaboração	2
40	operação	2
41	perturbação	2
42	instrução	2
43	inclinação	2
44	habilitação	2
45	iluminação	2
46	agitação	2
47	arrependimento	2
48	sedução	2
49	deslumbramento	2
50	perdição	2
51	aborrecimento	2
52	imposição	2
53	inquirição	2
54	acompanhamento	2
55	consolação	2
56	educação	2
57	oração	2
58	devoção	2
59	enternecimento	2
60	excitação	2
61	tentação	2
62	provocação	2
63	cumprimento	1
64	glorificação	1
65	composição	1
66	expedição	1
67	nomeação	1
68	agradecimento	1
69	doação	1
70	encolhimento	1
71	instituição	1
72	determinação	1
73	bifurcação	1
74	coroação	1
75	regeneração	1
76	conhecimento	1
77	restabelecimento	1
78	evocação	1
79	renovação	1
80	edificação	1
81	continuação	1
82	configuração	1
83	abominação	1
84	encarecimento	1
85	criação	1
86	fortalecimento	1
87	condenação	1
88	extinção	1
89	perseguição	1
90	colocação	1
91	informação	1
92	entrelaçamento	1
93	exageração	1
94	combinação	1
95	acrescentamento	1
96	conspiração	1
97	tratamento	1
98	retraimento	1
99	recolhimento	1
100	aprovação	1
101	ondulação	1
102	execração	1
103	recordação	1
104	comparação	1
105	invocação	1
106	recepção	1
107	renascimento	1
108	enterramento	1
109	apresentação	1
110	recenseamento	1
111	declaração	1
112	organização	1
113	degradação	1
114	estremeção	1
115	assentimento	1
116	explicação	1
117	dedicação	1
118	insinuação	1
119	animação	1
120	ocupação	1
121	hesitação	1
122	aquisição	1
123	diminuição	1
124	sofrimento	1
125	enumeração	1
126	inquietação	1
127	amigação	1
128	comunicação	1
129	acontecimento	1
130	reconhecimento	1
131	adiantamento	1
132	civilização	1
133	salvação	1
134	reprovação	1
135	alienação	1
136	representação	1
137	repetição	1
138	julgamento	1
139	entendimento	1
140	crepitação	1
141	apuramento	1
142	inflamação	1
143	adulação	1
144	reconstituição	1
145	fingimento	1
146	remodelação	1
147	desolação	1
148	pensamentar	1
149	preocupação	1
150	presunção	1
151	ostentação	1
152	exposição	1
153	orientação	1
