	word	freq
0	assunção	81
1	sentimento	45
2	movimento	37
3	pensamento	33
4	imaginação	30
5	devoção	30
6	indignação	30
7	resolução	29
8	repartição	28
9	humilhação	22
10	educação	22
11	explicação	20
12	admiração	19
13	oração	17
14	obrigação	16
15	administração	15
16	separação	14
17	irritação	13
18	resignação	13
19	disposição	13
20	salvação	12
21	proteção	12
22	contentamento	11
23	conversação	11
24	preocupação	11
25	meditação	10
26	procedimento	10
27	oposição	10
28	inclinação	9
29	adoração	9
30	observação	9
31	civilização	9
32	reputação	9
33	distinção	9
34	respiração	9
35	conhecimento	9
36	fascinação	9
37	inquietação	8
38	recolhimento	8
39	animação	8
40	reconciliação	8
41	distração	8
42	cumprimento	7
43	encarnação	7
44	criação	7
45	recordação	7
46	perturbação	7
47	aflição	7
48	exaltação	7
49	alteração	7
50	perseguição	6
51	comunicação	6
52	recomendação	6
53	degradação	6
54	conspiração	6
55	reiação	6
56	consolação	6
57	tentação	6
58	arrependimento	6
59	aprovação	6
60	consideração	6
61	inspiração	6
62	realização	6
63	pressentimento	6
64	reconhecimento	6
65	apresentação	6
66	cotação	6
67	excitação	6
68	vibração	6
69	aparição	5
70	representação	5
71	isolamento	5
72	habitação	5
73	sedução	5
74	perdição	5
75	acontecimento	5
76	ocupação	5
77	abnegação	5
78	revelação	5
79	objeção	5
80	traição	5
81	reparação	5
82	cintilação	5
83	divertimento	5
84	interrogação	4
85	veneração	4
86	falecimento	4
87	estremecimento	4
88	regimento	4
89	unção	4
90	tenção	4
91	desenvolvimento	4
92	absolvição	4
93	estabelecimento	4
94	precipitação	4
95	nomeação	4
96	execução	4
97	argumentação	4
98	suplicação	4
99	transformação	4
100	operação	4
101	composição	4
102	juramento	4
103	intervenção	4
104	afirmação	4
105	desolação	4
106	rendimento	4
107	eleição	4
108	instrução	4
109	narração	4
110	oferecimento	4
111	declaração	4
112	dedicação	4
113	deslumbramento	4
114	exposição	4
115	afetação	3
116	visitação	3
117	desabamento	3
118	atordoamento	3
119	preparação	3
120	acanhamento	3
121	restituição	3
122	ostentação	3
123	citação	3
124	glorificação	3
125	acompanhamento	3
126	sussurração	3
127	exclamação	3
128	especulação	3
129	correção	3
130	requerimento	3
131	complicação	3
132	instituição	3
133	palpitação	3
134	renunciamento	3
135	extrema-unção	3
136	contradição	3
137	compensação	3
138	aceitação	3
139	renascimento	3
140	deserção	3
141	saudação	3
142	afastamento	3
143	destruição	3
144	personificação	3
145	emancipação	3
146	aborrecimento	3
147	hesitação	3
148	aproximação	3
149	exploração	3
150	comparação	3
151	significação	3
152	irradiação	2
153	combinação	2
154	depoimento	2
155	colaboração	2
156	contestação	2
157	intimação	2
158	exageração	2
159	aclamação	2
160	definição	2
161	reabilitação	2
162	interpretação	2
163	entonação	2
164	exterminação	2
165	rompimento	2
166	presunção	2
167	negociação	2
168	restauração	2
169	profanação	2
170	organização	2
171	nutrição	2
172	descontentamento	2
173	eriçamento	2
174	arrebatamento	2
175	atrevimento	2
176	alucinação	2
177	contrição	2
178	mutação	2
179	desvanecimento	2
180	autorização	2
181	formação	2
182	demolição	2
183	negação	2
184	exacerbação	2
185	imitação	2
186	agitação	2
187	invenção	2
188	justificação	2
189	participação	2
190	ondulação	2
191	murmuração	2
192	consagração	2
193	entendimento	2
194	descrição	2
195	dominação	2
196	sofrimento	2
197	associação	2
198	publicação	2
199	enternecimento	2
200	dissertação	2
201	ressentimento	2
202	coroação	2
203	gratificação	2
204	continuação	2
205	abatimento	2
206	tratamento	2
207	esquecimento	2
208	purificação	2
209	modulação	2
210	obstinação	2
211	atração	2
212	conciliação	2
213	celebração	2
214	adormecimento	2
215	retração	2
216	aplicação	2
217	reprovação	2
218	proposição	2
219	deleitação	1
220	expectoração	1
221	mutilação	1
222	adiamento	1
223	aspiração	1
224	asseveração	1
225	turbação	1
226	constrangimento	1
227	crispação	1
228	centralização	1
229	consentimento	1
230	atrapalhação	1
231	assimilação	1
232	mistificação	1
233	prelibação	1
234	informação	1
235	suposição	1
236	remordimento	1
237	arribação	1
238	imprecação	1
239	retraimento	1
240	emigração	1
241	legitimação	1
242	incitação	1
243	atarantação	1
244	abafamento	1
245	rebaixamento	1
246	insinuação	1
247	diminuição	1
248	quietação	1
249	ligação	1
250	expiação	1
251	recepção	1
252	declamação	1
253	predestinação	1
254	fornecimento	1
255	merecimento	1
256	fingimento	1
257	alheação	1
258	enfastiamento	1
259	espoliação	1
260	instalação	1
261	faiscação	1
262	pulverização	1
263	iniciação	1
264	arrepiamento	1
265	sortimento	1
266	importação	1
267	passamento	1
268	expropriação	1
269	acusação	1
270	assentimento	1
271	gradação	1
272	quitação	1
273	empastamento	1
274	reverberação	1
275	acolhimento	1
276	distribuição	1
277	gestação	1
278	remoção	1
279	prevenção	1
280	interpelação	1
281	dissipação	1
282	pulsação	1
283	elevação	1
284	decoração	1
285	regulamento	1
286	enumeração	1
287	aquisição	1
288	instrumentação	1
289	amputação	1
290	andamento	1
291	prescrição	1
292	procuração	1
293	insenção	1
294	infecção	1
295	crepitação	1
296	manifestação	1
297	emanação	1
298	negrejamento	1
299	confirmação	1
300	pagamento	1
301	aviltamento	1
302	valimento	1
303	retribuição	1
304	amanhecimento	1
305	aniquilamento	1
306	concepção	1
307	desmoronamento	1
308	adiantamento	1
309	exibição	1
310	comparecimento	1
311	aparecimento	1
312	decifração	1
313	provimento	1
314	crucificação	1
315	abdicação	1
316	colocação	1
317	intuscepção	1
318	recopilação	1
319	desconsolação	1
320	condenação	1
321	imposição	1
322	regeneração	1
323	evolução	1
324	exultação	1
325	comportamento	1
326	desolamento	1
327	consternação	1
328	encadernação	1
329	embrutecimento	1
330	viração	1
331	aperfeiçoamento	1
332	falseamento	1
333	emulação	1
334	isenção	1
335	privação	1
336	saimento	1
337	felicitação	1
338	desfalecimento	1
339	esvazamento	1
340	aplacação	1
341	abstração	1
342	exortação	1
343	ebulição	1
344	contração	1
345	vacilação	1
346	prostituição	1
347	anulação	1
348	interrupção	1
349	intuição	1
350	degeneração	1
351	flagelação	1
352	nivelamento	1
353	edificação	1
354	desaparição	1
355	restabelecimento	1
356	espancamento	1
357	abominação	1
358	designação	1
359	desfaçamento	1
360	rotação	1
361	modificação	1
362	contemplação	1
363	punição	1
364	sublevação	1
365	investigação	1
366	exalação	1
367	indagação	1
368	santificação	1
369	desafinação	1
370	humanação	1
371	confrangimento	1
372	cogitação	1
373	freqüentação	1
374	oscilação	1
375	constituição	1
376	repurificação	1
377	envelhecimento	1
378	libertamento	1
379	provação	1
380	endemoninhamento	1
381	anunciação	1
382	refrangimento	1
383	destacamento	1
384	labutação	1
385	embotamento	1
386	inflamação	1
387	liquidação	1
388	entorpecimento	1
389	tradução	1
390	propagação	1
391	desabrimento	1
392	julgamento	1
