	word	freq
0	expedição	85
1	acampamento	68
2	movimento	50
3	civilização	20
4	formação	20
5	agitação	20
6	evolução	18
7	organização	16
8	reiação	16
9	preocupação	16
10	disposição	16
11	regimento	15
12	pensamento	13
13	significação	13
14	desdobramento	12
15	criação	12
16	cruzamento	11
17	conformação	11
18	salvação	11
19	imaginação	10
20	acontecimento	9
21	povoamento	9
22	intervenção	9
23	observação	9
24	denominação	9
25	entrelaçamento	8
26	esgotamento	8
27	desenvolvimento	8
28	desapontamento	8
29	decomposição	8
30	adaptação	8
31	reconhecimento	8
32	atração	8
33	equipamento	7
34	afastamento	7
35	exploração	7
36	combinação	7
37	proteção	7
38	mobilização	7
39	vibração	7
40	irradiação	6
41	aspiração	6
42	evaporação	6
43	sucção	6
44	absorção	6
45	movimentação	6
46	agrupamento	6
47	distribuição	6
48	penetração	6
49	ensinamento	6
50	intuição	6
51	concentração	6
52	dedicação	6
53	descobrimento	6
54	esmagamento	6
55	ajuntamento	6
56	insulamento	6
57	crescimento	5
58	idealização	5
59	restauração	5
60	baralhamento	5
61	fardamento	5
62	resolução	5
63	compensação	5
64	revelação	5
65	encenação	5
66	extinção	5
67	eliminação	5
68	acometimento	5
69	sentimento	5
70	ferimento	5
71	separação	4
72	educação	4
73	prolongamento	4
74	enfraquecimento	4
75	recepção	4
76	construção	4
77	reprodução	4
78	armamento	4
79	levantamento	4
80	alinhamento	4
81	cansanção	4
82	caracterização	4
83	povoação	4
84	redução	4
85	aclimação	4
86	admiração	4
87	conservação	4
88	abnegação	4
89	ondulação	4
90	rendição	4
91	desolação	4
92	operação	4
93	fuzilamento	4
94	instrução	4
95	explicação	4
96	condensação	4
97	constituição	4
98	inclinação	3
99	depoimento	3
100	justaposição	3
101	carregamento	3
102	madeiramento	3
103	sublevação	3
104	reconstrução	3
105	violação	3
106	perseguição	3
107	proclamação	3
108	despreocupação	3
109	constrição	3
110	integração	3
111	floração	3
112	pregação	3
113	demonstração	3
114	aquisição	3
115	resfriamento	3
116	dedução	3
117	resignação	3
118	aparecimento	3
119	transformação	3
120	definição	3
121	concepção	3
122	avançamento	3
123	indicação	3
124	tradução	3
125	consagração	3
126	consideração	3
127	estagnação	3
128	desolamento	3
129	distinção	3
130	oração	3
131	saudação	3
132	vacilação	3
133	destruição	3
134	divertimento	3
135	abatimento	3
136	conhecimento	3
137	rotação	3
138	contemplação	3
139	sofrimento	3
140	conflagração	3
141	espingardeiamento	3
142	estonteamento	3
143	retrospecção	3
144	viração	3
145	exaltação	3
146	alastramento	3
147	presunção	3
148	perdimento	2
149	caldeamento	2
150	devotamento	2
151	orientação	2
152	bifurcação	2
153	transmutação	2
154	predisposição	2
155	abafamento	2
156	colaboração	2
157	colonização	2
158	obrigação	2
159	conjuração	2
160	arção	2
161	dissolução	2
162	absolvição	2
163	desprendimento	2
164	administração	2
165	estratificação	2
166	recebimento	2
167	consecução	2
168	acusação	2
169	remoção	2
170	escravização	2
171	desvairamento	2
172	perdição	2
173	enervação	2
174	elevação	2
175	arrebentamento	2
176	alimentação	2
177	recordação	2
178	enredamento	2
179	manifestação	2
180	inumação	2
181	aniquilamento	2
182	ocupação	2
183	travamento	2
184	geração	2
185	escavação	2
186	aldeamento	2
187	transfiguração	2
188	requisição	2
189	paralisação	2
190	entrincheiramento	2
191	desorganização	2
192	afrouxamento	2
193	oscilação	2
194	reputação	2
195	inovação	2
196	traição	2
197	contração	2
198	dilatação	2
199	devastação	2
200	determinação	2
201	afloramento	2
