	word	freq
0	educação	7
1	pensamento	7
2	explicação	3
3	aborrecimento	3
4	oposição	3
5	consolação	3
6	admiração	3
7	sentimento	3
8	sofrimento	3
9	resolução	3
10	inclinação	2
11	agradecimento	2
12	salvação	2
13	imaginação	2
14	cumprimento	1
15	ocupação	1
16	promoção	1
17	organização	1
18	descrição	1
19	comportamento	1
20	dedicação	1
21	obrigação	1
22	movimento	1
23	penetração	1
24	fundação	1
25	indignação	1
26	acanhamento	1
27	comunicação	1
28	emulação	1
29	exploração	1
30	civilização	1
31	interrupção	1
32	ventilação	1
33	alimentação	1
34	revelação	1
35	hesitação	1
36	oração	1
37	instigação	1
38	observação	1
39	recomendação	1
40	agitação	1
41	sedução	1
42	transcrição	1
43	aplicação	1
44	colonização	1
45	ondulação	1
46	contemplação	1
47	tratamento	1
48	abolição	1
49	meiação	1
50	operação	1
