	token	pos	lemma	text	year	suffix
1430	fornecimento	NOM	fornecimento	almeida1852.txt	1852	mento
1431	carregamento	NOM	carregamento	almeida1852.txt	1852	mento
1432	regimento	NOM	regimento	almeida1852.txt	1852	mento
1437	valimento	NOM	valimento	almeida1852.txt	1852	mento
1439	conhecimento	NOM	conhecimento	almeida1852.txt	1852	mento
1440	cumprimento	NOM	cumprimento	almeida1852.txt	1852	mento
1442	aborrecimento	NOM	aborrecimento	almeida1852.txt	1852	mento
1443	requerimento	NOM	requerimento	almeida1852.txt	1852	mento
1444	conhecimento	NOM	conhecimento	almeida1852.txt	1852	mento
1445	movimento	NOM	movimento	almeida1852.txt	1852	mento
1447	depoimento	NOM	depoimento	almeida1852.txt	1852	mento
1450	aborrecimento	NOM	aborrecimento	almeida1852.txt	1852	mento
1453	oferecimento	NOM	oferecimento	almeida1852.txt	1852	mento
1454	movimento	NOM	movimento	almeida1852.txt	1852	mento
1455	movimento	NOM	movimento	almeida1852.txt	1852	mento
1456	divertimento	NOM	divertimento	almeida1852.txt	1852	mento
1457	contentamento	NOM	contentamento	almeida1852.txt	1852	mento
1458	andamento	NOM	andamento	almeida1852.txt	1852	mento
1459	movimento	NOM	movimento	almeida1852.txt	1852	mento
1461	andamento	NOM	andamento	almeida1852.txt	1852	mento
1463	conhecimento	NOM	conhecimento	almeida1852.txt	1852	mento
1464	aparecimento	NOM	aparecimento	almeida1852.txt	1852	mento
1467	acanhamento	NOM	acanhamento	almeida1852.txt	1852	mento
1468	movimento	NOM	movimento	almeida1852.txt	1852	mento
1469	contentamento	NOM	contentamento	almeida1852.txt	1852	mento
1471	pegamento	NOM	<unknown>	almeida1852.txt	1852	mento
1472	contentamento	NOM	contentamento	almeida1852.txt	1852	mento
1473	desapontamento	NOM	desapontamento	almeida1852.txt	1852	mento
1474	cumprimento	NOM	cumprimento	almeida1852.txt	1852	mento
1476	atordoamento	NOM	atordoamento	almeida1852.txt	1852	mento
1482	arrebatamento	NOM	arrebatamento	almeida1852.txt	1852	mento
1484	movimento	NOM	movimento	almeida1852.txt	1852	mento
1485	conhecimento	NOM	conhecimento	almeida1852.txt	1852	mento
1487	arrependimento	NOM	arrependimento	almeida1852.txt	1852	mento
1489	divertimento	NOM	divertimento	almeida1852.txt	1852	mento
1491	adiantamento	NOM	adiantamento	almeida1852.txt	1852	mento
1494	movimento	NOM	movimento	almeida1852.txt	1852	mento
1496	conhecimento	NOM	conhecimento	almeida1852.txt	1852	mento
1497	contentamento	NOM	contentamento	almeida1852.txt	1852	mento
1499	movimento	NOM	movimento	almeida1852.txt	1852	mento
1502	abatimento	NOM	abatimento	almeida1852.txt	1852	mento
1503	isolamento	NOM	isolamento	almeida1852.txt	1852	mento
1506	sentimento	NOM	sentimento	almeida1852.txt	1852	mento
1507	esmorecimento	NOM	esmorecimento	almeida1852.txt	1852	mento
1508	oferecimento	NOM	oferecimento	almeida1852.txt	1852	mento
1509	sentimento	NOM	sentimento	almeida1852.txt	1852	mento
1510	aniquilamento	NOM	aniquilamento	almeida1852.txt	1852	mento
1514	cumprimento	NOM	cumprimento	almeida1852.txt	1852	mento
1515	pensamento	NOM	pensamento	almeida1852.txt	1852	mento
1516	pensamento	NOM	pensamento	almeida1852.txt	1852	mento
1517	pensamento	NOM	pensamento	almeida1852.txt	1852	mento
1518	restabelecimento	NOM	restabelecimento	almeida1852.txt	1852	mento
1519	pensamento	NOM	pensamento	almeida1852.txt	1852	mento
1520	conhecimento	NOM	conhecimento	almeida1852.txt	1852	mento
1521	regimento	NOM	regimento	almeida1852.txt	1852	mento
1522	regimento	NOM	regimento	almeida1852.txt	1852	mento
1523	movimento	NOM	movimento	almeida1852.txt	1852	mento
1526	divertimento	NOM	divertimento	almeida1852.txt	1852	mento
1527	rompimento	NOM	rompimento	almeida1852.txt	1852	mento
1528	movimento	NOM	movimento	almeida1852.txt	1852	mento
1530	estremecimento	NOM	estremecimento	almeida1852.txt	1852	mento
1531	movimento	NOM	movimento	almeida1852.txt	1852	mento
1533	movimento	NOM	movimento	almeida1852.txt	1852	mento
1534	contentamento	NOM	contentamento	almeida1852.txt	1852	mento
1535	acanhamento	NOM	acanhamento	almeida1852.txt	1852	mento
1536	pensamento	NOM	pensamento	almeida1852.txt	1852	mento
1537	cumprimento	NOM	cumprimento	almeida1852.txt	1852	mento
1538	cumprimento	NOM	cumprimento	almeida1852.txt	1852	mento
1540	movimento	NOM	movimento	almeida1901.txt	1901	mento
1541	açodamento	NOM	açodamento	almeida1901.txt	1901	mento
1543	movimento	NOM	movimento	almeida1901.txt	1901	mento
1544	pensamento	NOM	pensamento	almeida1901.txt	1901	mento
1546	movimento	NOM	movimento	almeida1901.txt	1901	mento
1547	pensamento	NOM	pensamento	almeida1901.txt	1901	mento
1548	relaxamento	NOM	relaxamento	almeida1901.txt	1901	mento
1549	movimento	NOM	movimento	almeida1901.txt	1901	mento
1551	movimento	NOM	movimento	almeida1901.txt	1901	mento
1555	movimento	NOM	movimento	almeida1901.txt	1901	mento
1556	acatamento	NOM	acatamento	almeida1901.txt	1901	mento
1564	movimento	NOM	movimento	almeida1901.txt	1901	mento
1565	sentimento	NOM	sentimento	almeida1901.txt	1901	mento
1566	arrependimento	NOM	arrependimento	almeida1901.txt	1901	mento
1567	sentimento	NOM	sentimento	almeida1901.txt	1901	mento
1568	sentimento	NOM	sentimento	almeida1901.txt	1901	mento
1569	movimento	NOM	movimento	almeida1901.txt	1901	mento
1572	movimento	NOM	movimento	almeida1901.txt	1901	mento
1573	movimento	NOM	movimento	almeida1901.txt	1901	mento
1574	sentimento	NOM	sentimento	almeida1901.txt	1901	mento
1575	pensamento	NOM	pensamento	almeida1901.txt	1901	mento
1576	cumprimento	NOM	cumprimento	almeida1901.txt	1901	mento
1577	desprendimento	NOM	desprendimento	almeida1901.txt	1901	mento
1578	movimento	NOM	movimento	almeida1901.txt	1901	mento
1580	deslumbramento	NOM	deslumbramento	almeida1901.txt	1901	mento
1581	pensamento	NOM	pensamento	almeida1901.txt	1901	mento
1582	pensamento	NOM	pensamento	almeida1901.txt	1901	mento
1585	batimento	NOM	batimento	almeida1901.txt	1901	mento
1586	movimento	NOM	movimento	almeida1901.txt	1901	mento
1587	acompanhamento	NOM	acompanhamento	almeida1901.txt	1901	mento
1589	movimento	NOM	movimento	almeida1901.txt	1901	mento
1590	movimento	NOM	movimento	almeida1901.txt	1901	mento
1592	cumprimento	NOM	cumprimento	almeida1901.txt	1901	mento
1593	acatamento	NOM	acatamento	almeida1901.txt	1901	mento
1594	ressentimento	NOM	ressentimento	almeida1901.txt	1901	mento
1595	cumprimento	NOM	cumprimento	almeida1901.txt	1901	mento
1596	cumprimento	NOM	cumprimento	almeida1901.txt	1901	mento
1597	movimento	NOM	movimento	almeida1901.txt	1901	mento
1598	pensamento	NOM	pensamento	almeida1901.txt	1901	mento
1599	divertimento	NOM	divertimento	almeida1901.txt	1901	mento
1600	espreguiçamento	NOM	espreguiçamento	almeida1901.txt	1901	mento
1601	estremecimento	NOM	estremecimento	almeida1901.txt	1901	mento
1603	movimento	NOM	movimento	almeida1901.txt	1901	mento
1606	movimento	NOM	movimento	almeida1901.txt	1901	mento
1608	andamento	NOM	andamento	almeida1901.txt	1901	mento
1610	pensamento	NOM	pensamento	almeida1901.txt	1901	mento
1611	contentamento	NOM	contentamento	almeida1901.txt	1901	mento
1613	movimento	NOM	movimento	almeida1901.txt	1901	mento
1614	pensamento	NOM	pensamento	almeida1901.txt	1901	mento
1615	movimento	NOM	movimento	almeida1901.txt	1901	mento
1616	batimento	NOM	batimento	almeida1901.txt	1901	mento
1617	atrevimento	NOM	atrevimento	almeida1901.txt	1901	mento
1618	pensamento	NOM	pensamento	almeida1901.txt	1901	mento
1620	aborrecimento	NOM	aborrecimento	almeida1901.txt	1901	mento
1621	afastamento	NOM	afastamento	almeida1901.txt	1901	mento
1622	movimento	NOM	movimento	almeida1901.txt	1901	mento
1624	pensamento	NOM	pensamento	almeida1901.txt	1901	mento
1625	pensamento	NOM	pensamento	almeida1901.txt	1901	mento
1626	pensamento	NOM	pensamento	almeida1901.txt	1901	mento
1629	vencimento	NOM	vencimento	almeida1901.txt	1901	mento
1630	esquecimento	NOM	esquecimento	almeida1901.txt	1901	mento
1631	entendimento	NOM	entendimento	almeida1901.txt	1901	mento
1632	movimento	NOM	movimento	almeida1901.txt	1901	mento
1633	sofrimento	NOM	sofrimento	almeida1901.txt	1901	mento
1635	fervilhamento	NOM	<unknown>	almeida1901.txt	1901	mento
1636	assanhamento	NOM	assanhamento	almeida1901.txt	1901	mento
1638	ornamento	NOM	ornamento	almeida1901.txt	1901	mento
1639	sentimento	NOM	sentimento	almeida1901.txt	1901	mento
1640	pressentimento	NOM	pressentimento	almeida1901.txt	1901	mento
1642	consentimento	NOM	consentimento	almeida1901.txt	1901	mento
1644	movimento	NOM	movimento	almeida1901.txt	1901	mento
1650	desapontamento	NOM	desapontamento	almeida1901.txt	1901	mento
1651	ressentimento	NOM	ressentimento	almeida1901.txt	1901	mento
1652	movimento	NOM	movimento	almeida1901.txt	1901	mento
1653	movimento	NOM	movimento	almeida1901.txt	1901	mento
1654	desapontamento	NOM	desapontamento	almeida1901.txt	1901	mento
1657	esquecimento	NOM	esquecimento	almeida1901.txt	1901	mento
1658	pensamento	NOM	pensamento	almeida1901.txt	1901	mento
1659	movimento	NOM	movimento	almeida1901.txt	1901	mento
1661	pensamento	NOM	pensamento	almeida1901.txt	1901	mento
1662	movimento	NOM	movimento	almeida1901.txt	1901	mento
1663	arrependimento	NOM	arrependimento	almeida1901.txt	1901	mento
1665	movimento	NOM	movimento	almeida1901.txt	1901	mento
1667	pressentimento	NOM	pressentimento	almeida1901.txt	1901	mento
1670	extenuamento	NOM	<unknown>	almeida1901.txt	1901	mento
1671	polimento	NOM	polimento	almeida1901.txt	1901	mento
1672	assentimento	NOM	assentimento	almeida1901.txt	1901	mento
1673	retraimento	NOM	retraimento	almeida1901.txt	1901	mento
1675	aborrecimento	NOM	aborrecimento	almeida1901.txt	1901	mento
1676	cumprimento	NOM	cumprimento	almeida1901.txt	1901	mento
1679	ressentimento	NOM	ressentimento	almeida1901.txt	1901	mento
1682	desdobramento	NOM	desdobramento	almeida1901.txt	1901	mento
1684	sofrimento	NOM	sofrimento	almeida1901.txt	1901	mento
1685	pensamento	NOM	pensamento	almeida1901.txt	1901	mento
1686	sofrimento	NOM	sofrimento	almeida1901.txt	1901	mento
1687	cruzamento	NOM	cruzamento	almeida1905.txt	1905	mento
1689	reconhecimento	NOM	reconhecimento	almeida1905.txt	1905	mento
1690	orçamento	NOM	orçamento	almeida1905.txt	1905	mento
1693	assentimento	NOM	assentimento	almeida1905.txt	1905	mento
1694	movimento	NOM	movimento	almeida1905.txt	1905	mento
1696	acolhimento	NOM	acolhimento	almeida1905.txt	1905	mento
1697	movimento	NOM	movimento	almeida1905.txt	1905	mento
1699	juramento	NOM	juramento	almeida1905.txt	1905	mento
1700	movimento	NOM	movimento	almeida1905.txt	1905	mento
1701	contentamento	NOM	contentamento	almeida1905.txt	1905	mento
1703	crescimento	NOM	crescimento	almeida1905.txt	1905	mento
1705	embevecimento	NOM	embevecimento	almeida1905.txt	1905	mento
1708	sentimento	NOM	sentimento	almeida1905.txt	1905	mento
1710	oferecimento	NOM	oferecimento	almeida1905.txt	1905	mento
1711	sentimento	NOM	sentimento	almeida1905.txt	1905	mento
1714	juramento	NOM	juramento	almeida1905.txt	1905	mento
1716	movimento	NOM	movimento	almeida1905.txt	1905	mento
1717	sentimento	NOM	sentimento	almeida1905.txt	1905	mento
1718	isolamento	NOM	isolamento	almeida1905.txt	1905	mento
1721	incitamento	NOM	incitamento	almeida1905.txt	1905	mento
1722	estabelecimento	NOM	estabelecimento	almeida1905.txt	1905	mento
1723	juramento	NOM	juramento	almeida1905.txt	1905	mento
1724	juramento	NOM	juramento	almeida1905.txt	1905	mento
1725	sentimento	NOM	sentimento	almeida1905.txt	1905	mento
1726	juramento	NOM	juramento	almeida1905.txt	1905	mento
1727	oferecimento	NOM	oferecimento	almeida1905.txt	1905	mento
1729	cumprimento	NOM	cumprimento	almeida1905.txt	1905	mento
1730	oferecimento	NOM	oferecimento	almeida1905.txt	1905	mento
1732	sentimento	NOM	sentimento	almeida1905.txt	1905	mento
1736	movimento	NOM	movimento	almeida1905.txt	1905	mento
1739	pensamento	NOM	pensamento	almeida1905.txt	1905	mento
1741	movimento	NOM	movimento	almeida1905.txt	1905	mento
1742	sentimento	NOM	sentimento	almeida1905.txt	1905	mento
1743	tratamento	NOM	tratamento	almeida1905.txt	1905	mento
1744	agradecimento	NOM	agradecimento	almeida1905.txt	1905	mento
1745	embranquecimento	NOM	<unknown>	almeida1905.txt	1905	mento
1747	arrependimento	NOM	arrependimento	almeida1905.txt	1905	mento
1748	aborrecimento	NOM	aborrecimento	almeida1905.txt	1905	mento
1751	movimento	NOM	movimento	almeida1905.txt	1905	mento
1753	entendimento	NOM	entendimento	almeida1905.txt	1905	mento
1754	juramento	NOM	juramento	almeida1905.txt	1905	mento
1755	juramento	NOM	juramento	almeida1905.txt	1905	mento
1756	sentimento	NOM	sentimento	almeida1905.txt	1905	mento
1757	afastamento	NOM	afastamento	almeida1905.txt	1905	mento
1759	pensamento	NOM	pensamento	almeida1905.txt	1905	mento
1760	cumprimento	NOM	cumprimento	almeida1905.txt	1905	mento
1762	juramento	NOM	juramento	almeida1905.txt	1905	mento
1763	acolhimento	NOM	acolhimento	almeida1905.txt	1905	mento
1764	contentamento	NOM	contentamento	almeida1905.txt	1905	mento
1765	sentimento	NOM	sentimento	almeida1905.txt	1905	mento
1768	sofrimento	NOM	sofrimento	almeida1905.txt	1905	mento
1769	constrangimento	NOM	constrangimento	almeida1905.txt	1905	mento
1770	contentamento	NOM	contentamento	almeida1905.txt	1905	mento
1771	pensamento	NOM	pensamento	almeida1905.txt	1905	mento
1773	consentimento	NOM	consentimento	almeida1905.txt	1905	mento
1775	abatimento	NOM	abatimento	almeida1905.txt	1905	mento
1778	juramento	NOM	juramento	almeida1905.txt	1905	mento
1779	aborrecimento	NOM	aborrecimento	almeida1905.txt	1905	mento
1780	atrevimento	NOM	atrevimento	almeida1905.txt	1905	mento
1781	aborrecimento	NOM	aborrecimento	almeida1905.txt	1905	mento
1782	rompimento	NOM	rompimento	almeida1905.txt	1905	mento
1783	cumprimento	NOM	cumprimento	almeida1905.txt	1905	mento
1786	sofrimento	NOM	sofrimento	almeida1905.txt	1905	mento
1787	cumprimento	NOM	cumprimento	almeida1905.txt	1905	mento
1789	movimento	NOM	movimento	almeida1905.txt	1905	mento
1790	juramento	NOM	juramento	almeida1905.txt	1905	mento
1791	juramento	NOM	juramento	almeida1905.txt	1905	mento
1792	passamento	NOM	passamento	almeida1905.txt	1905	mento
1793	juramento	NOM	juramento	almeida1905.txt	1905	mento
1794	cumprimento	NOM	cumprimento	almeida1905.txt	1905	mento
1796	movimento	NOM	movimento	almeida1905.txt	1905	mento
1797	deslumbramento	NOM	deslumbramento	almeida1921.txt	1921	mento
1798	pensamento	NOM	pensamento	almeida1921.txt	1921	mento
1800	movimento	NOM	movimento	almeida1921.txt	1921	mento
1803	deslumbramento	NOM	deslumbramento	almeida1921.txt	1921	mento
1804	atrevimento	NOM	atrevimento	almeida1921.txt	1921	mento
1807	encantamento	NOM	encantamento	almeida1921.txt	1921	mento
1808	sentimento	NOM	sentimento	almeida1921.txt	1921	mento
1810	sofrimento	NOM	<unknown>	almeida1921.txt	1921	mento
1812	movimento	NOM	movimento	almeida1921.txt	1921	mento
1813	movimento	NOM	movimento	almeida1921.txt	1921	mento
1817	desdobramento	NOM	desdobramento	almeida1921.txt	1921	mento
1819	pensamento	NOM	pensamento	almeida1921.txt	1921	mento
1820	movimento	NOM	movimento	almeida1921.txt	1921	mento
1822	movimento	NOM	movimento	almeida1921.txt	1921	mento
1830	acompanhamento	NOM	acompanhamento	almeida1921.txt	1921	mento
1832	movimento	NOM	movimento	almeida1921.txt	1921	mento
1834	quebramento	NOM	quebramento	almeida1921.txt	1921	mento
1838	movimento	NOM	movimento	almeida1921.txt	1921	mento
1842	deslumbramento	NOM	deslumbramento	almeida1921.txt	1921	mento
1844	reconhecimento	NOM	reconhecimento	almeida1921.txt	1921	mento
1845	rebaixamento	NOM	rebaixamento	almeida1921.txt	1921	mento
1846	sentimento	NOM	sentimento	almeida1921.txt	1921	mento
1849	deslumbramento	NOM	deslumbramento	almeida1921.txt	1921	mento
1851	juramento	NOM	juramento	almeida1921.txt	1921	mento
1854	reconhecimento	NOM	reconhecimento	almeida1921.txt	1921	mento
1858	deslumbramento	NOM	deslumbramento	almeida1921.txt	1921	mento
1859	movimento	NOM	movimento	almeida1921.txt	1921	mento
1861	reconditamento	NOM	<unknown>	almeida1921.txt	1921	mento
1862	cumprimento	NOM	cumprimento	almeida1921.txt	1921	mento
1863	deslumbramento	NOM	deslumbramento	almeida1921.txt	1921	mento
1864	titubeamento	NOM	<unknown>	almeida1921.txt	1921	mento
1865	movimento	NOM	movimento	almeida1921.txt	1921	mento
1866	desvairamento	NOM	desvairamento	almeida1921.txt	1921	mento
1868	movimento	NOM	movimento	almeida1921.txt	1921	mento
1869	esquecimento	NOM	esquecimento	almeida1921.txt	1921	mento
1870	reviramento	NOM	reviramento	almeida1921.txt	1921	mento
1871	conhecimento	NOM	conhecimento	almeida1921.txt	1921	mento
1872	descaramento	NOM	descaramento	almeida1921.txt	1921	mento
1877	juramento	NOM	juramento	almeida1921.txt	1921	mento
1878	esvaecimento	NOM	<unknown>	alves1870.txt	1870	mento
1879	esquecimento	NOM	esquecimento	alves1870.txt	1870	mento
1880	pensamento	NOM	pensamento	alves1870.txt	1870	mento
1882	pensamento	NOM	pensamento	alves1870.txt	1870	mento
1883	pensamento	NOM	pensamento	alves1870.txt	1870	mento
1885	pensamento	NOM	pensamento	alves1870.txt	1870	mento
1886	saimento	NOM	saimento	alves1870.txt	1870	mento
1890	esquecimento	NOM	esquecimento	alves1870.txt	1870	mento
1891	pensamento	NOM	pensamento	alves1870.txt	1870	mento
1897	pensamento	NOM	pensamento	alves1870.txt	1870	mento
1898	pensamento	NOM	pensamento	alves1870.txt	1870	mento
1900	pensamento	NOM	pensamento	alves1870.txt	1870	mento
1904	acampamento	NOM	acampamento	anchieta1560.txt	1560	mento
1907	sofrimento	NOM	sofrimento	anchieta1560.txt	1560	mento
1912	arrependimento	NOM	arrependimento	anchieta1560.txt	1560	mento
1913	sofrimento	NOM	sofrimento	anchieta1560.txt	1560	mento
1914	mandamento	NOM	mandamento	anchieta1560.txt	1560	mento
1917	arrependimento	NOM	arrependimento	anchieta1560.txt	1560	mento
1919	sentimento	NOM	sentimento	anchieta1560.txt	1560	mento
1923	acampamento	NOM	acampamento	anchieta1560.txt	1560	mento
1924	acampamento	NOM	acampamento	anchieta1560.txt	1560	mento
1930	comportamento	NOM	comportamento	anchieta1586.txt	1586	mento
1933	esquecimento	NOM	esquecimento	azevedo1855.txt	1855	mento
1940	movimento	NOM	movimento	azevedo1855.txt	1855	mento
1941	sentimento	NOM	sentimento	azevedo1855.txt	1855	mento
1942	pensamento	NOM	pensamento	azevedo1855.txt	1855	mento
1943	pressentimento	NOM	pressentimento	azevedo1855.txt	1855	mento
1944	esquecimento	NOM	esquecimento	azevedo1855.txt	1855	mento
1945	pressentimento	NOM	pressentimento	azevedo1855.txt	1855	mento
1946	movimento	NOM	movimento	azevedo1855.txt	1855	mento
1947	constrangimento	NOM	constrangimento	azevedo1882b.txt	1882	mento
1953	constrangimento	NOM	constrangimento	azevedo1882b.txt	1882	mento
1959	estremecimento	NOM	estremecimento	azevedo1882b.txt	1882	mento
1963	assentimento	NOM	assentimento	azevedo1882b.txt	1882	mento
1966	sentimento	NOM	sentimento	azevedo1882b.txt	1882	mento
1970	sentimento	NOM	sentimento	azevedo1882b.txt	1882	mento
1971	sentimento	NOM	sentimento	azevedo1882b.txt	1882	mento
1972	desbaratamento	NOM	desbaratamento	azevedo1882b.txt	1882	mento
1975	sentimento	NOM	sentimento	azevedo1882b.txt	1882	mento
1979	ressentimento	NOM	ressentimento	azevedo1882b.txt	1882	mento
1980	estremecimento	NOM	estremecimento	azevedo1882b.txt	1882	mento
1981	abatimento	NOM	abatimento	azevedo1882b.txt	1882	mento
1982	sofrimento	NOM	sofrimento	azevedo1882b.txt	1882	mento
1988	movimento	NOM	movimento	azevedo1882b.txt	1882	mento
1989	movimento	NOM	movimento	azevedo1882b.txt	1882	mento
1992	esquecimento	NOM	esquecimento	azevedo1882b.txt	1882	mento
1995	procedimento	NOM	procedimento	azevedo1882b.txt	1882	mento
1997	aborrecimento	NOM	aborrecimento	azevedo1882b.txt	1882	mento
1999	aborrecimento	NOM	aborrecimento	azevedo1882b.txt	1882	mento
2010	transbordamento	NOM	transbordamento	azevedo1882b.txt	1882	mento
2012	estremecimento	NOM	estremecimento	azevedo1882b.txt	1882	mento
2014	tratamento	NOM	tratamento	azevedo1882b.txt	1882	mento
2015	tratamento	NOM	tratamento	azevedo1882b.txt	1882	mento
2017	deslindamento	NOM	deslindamento	azevedo1882b.txt	1882	mento
2019	aparecimento	NOM	aparecimento	azevedo1882b.txt	1882	mento
2021	contentamento	NOM	contentamento	azevedo1882b.txt	1882	mento
2025	desprendimento	NOM	desprendimento	azevedo1882b.txt	1882	mento
2026	salvamento	NOM	salvamento	azevedo1882b.txt	1882	mento
2027	atrevimento	NOM	atrevimento	azevedo1882b.txt	1882	mento
2028	retraimento	NOM	retraimento	azevedo1882b.txt	1882	mento
2031	constrangimento	NOM	constrangimento	azevedo1882b.txt	1882	mento
2036	conhecimento	NOM	conhecimento	azevedo1882b.txt	1882	mento
2037	esquecimento	NOM	esquecimento	azevedo1882b.txt	1882	mento
2038	isolamento	NOM	isolamento	azevedo1882b.txt	1882	mento
2039	arrependimento	NOM	arrependimento	azevedo1882b.txt	1882	mento
2043	ressentimento	NOM	ressentimento	azevedo1882b.txt	1882	mento
2045	arrependimento	NOM	arrependimento	azevedo1882b.txt	1882	mento
2046	arrependimento	NOM	arrependimento	azevedo1882b.txt	1882	mento
2047	arrebatamento	NOM	arrebatamento	azevedo1882b.txt	1882	mento
2048	procedimento	NOM	procedimento	azevedo1882b.txt	1882	mento
2049	isolamento	NOM	isolamento	azevedo1882b.txt	1882	mento
2051	esvazamento	NOM	<unknown>	azevedo1882b.txt	1882	mento
2053	carregamento	NOM	carregamento	azevedo1882b.txt	1882	mento
2054	carregamento	NOM	carregamento	azevedo1882b.txt	1882	mento
2055	conhecimento	NOM	conhecimento	azevedo1882b.txt	1882	mento
2061	gradeamento	NOM	gradeamento	azevedo1882b.txt	1882	mento
2062	aviltamento	NOM	aviltamento	azevedo1882b.txt	1882	mento
2065	procedimento	NOM	procedimento	azevedo1882b.txt	1882	mento
2066	aproveitamento	NOM	aproveitamento	azevedo1882b.txt	1882	mento
2067	valimento	NOM	valimento	azevedo1882b.txt	1882	mento
2068	movimento	NOM	movimento	azevedo1882b.txt	1882	mento
2069	estabelecimento	NOM	estabelecimento	azevedo1882b.txt	1882	mento
2070	abatimento	NOM	abatimento	azevedo1882b.txt	1882	mento
2071	contentamento	NOM	contentamento	azevedo1882b.txt	1882	mento
2072	rompimento	NOM	rompimento	azevedo1882b.txt	1882	mento
2073	isolamento	NOM	isolamento	azevedo1882b.txt	1882	mento
2074	abatimento	NOM	abatimento	azevedo1882b.txt	1882	mento
2075	estremecimento	NOM	estremecimento	azevedo1882b.txt	1882	mento
2076	entorpecimento	NOM	entorpecimento	azevedo1882b.txt	1882	mento
2079	constrangimento	NOM	constrangimento	azevedo1882b.txt	1882	mento
2080	acontecimento	NOM	acontecimento	azevedo1882b.txt	1882	mento
2081	recolhimento	NOM	recolhimento	azevedo1882b.txt	1882	mento
2082	oferecimento	NOM	oferecimento	azevedo1882b.txt	1882	mento
2083	recolhimento	NOM	recolhimento	azevedo1882b.txt	1882	mento
2084	acanhamento	NOM	acanhamento	azevedo1882b.txt	1882	mento
2086	procedimento	NOM	procedimento	azevedo1882b.txt	1882	mento
2087	aborrecimento	NOM	aborrecimento	azevedo1882b.txt	1882	mento
2089	tratamento	NOM	tratamento	azevedo1882b.txt	1882	mento
2090	sentimento	NOM	sentimento	azevedo1882b.txt	1882	mento
2091	sentimento	NOM	sentimento	azevedo1882b.txt	1882	mento
2092	agradecimento	NOM	agradecimento	azevedo1882b.txt	1882	mento
2093	valimento	NOM	valimento	azevedo1882b.txt	1882	mento
2096	agrupamento	NOM	agrupamento	azevedo1882b.txt	1882	mento
2097	pensamento	NOM	pensamento	azevedo1882b.txt	1882	mento
2098	pensamento	NOM	pensamento	azevedo1882b.txt	1882	mento
2101	arrebatamento	NOM	arrebatamento	azevedo1882b.txt	1882	mento
2103	desapontamento	NOM	desapontamento	azevedo1882b.txt	1882	mento
2105	pensamento	NOM	pensamento	azevedo1882b.txt	1882	mento
2107	esquecimento	NOM	esquecimento	azevedo1882b.txt	1882	mento
2110	valimento	NOM	valimento	azevedo1882b.txt	1882	mento
2112	aborrecimento	NOM	aborrecimento	azevedo1882b.txt	1882	mento
2120	tratamento	NOM	tratamento	azevedo1882b.txt	1882	mento
2122	sofrimento	NOM	sofrimento	azevedo1882b.txt	1882	mento
2123	acontecimento	NOM	acontecimento	azevedo1882b.txt	1882	mento
2136	procedimento	NOM	procedimento	azevedo1882b.txt	1882	mento
2137	rompimento	NOM	rompimento	azevedo1882b.txt	1882	mento
2140	aborrecimento	NOM	aborrecimento	azevedo1882b.txt	1882	mento
2141	sofrimento	NOM	sofrimento	azevedo1882b.txt	1882	mento
2142	constrangimento	NOM	constrangimento	azevedo1882b.txt	1882	mento
2143	aborrecimento	NOM	aborrecimento	azevedo1882b.txt	1882	mento
2147	carregamento	NOM	carregamento	azevedo1882b.txt	1882	mento
2148	estabelecimento	NOM	estabelecimento	azevedo1882b.txt	1882	mento
2155	rompimento	NOM	rompimento	azevedo1882b.txt	1882	mento
2156	recolhimento	NOM	recolhimento	azevedo1882b.txt	1882	mento
2159	rompimento	NOM	rompimento	azevedo1882b.txt	1882	mento
2160	carregamento	NOM	carregamento	azevedo1882b.txt	1882	mento
2162	pagamento	NOM	pagamento	azevedo1882b.txt	1882	mento
2166	falecimento	NOM	falecimento	azevedo1882b.txt	1882	mento
2169	sortimento	NOM	sortimento	azevedo1882b.txt	1882	mento
2172	ressentimento	NOM	ressentimento	azevedo1882b.txt	1882	mento
2174	abatimento	NOM	abatimento	azevedo1882b.txt	1882	mento
2176	movimento	NOM	movimento	azevedo1882b.txt	1882	mento
2178	rompimento	NOM	rompimento	azevedo1882b.txt	1882	mento
2179	recolhimento	NOM	recolhimento	azevedo1882b.txt	1882	mento
2180	acontecimento	NOM	acontecimento	azevedo1882b.txt	1882	mento
2182	agrupamento	NOM	agrupamento	azevedo1882b.txt	1882	mento
2184	desprendimento	NOM	desprendimento	azevedo1882b.txt	1882	mento
2188	desbotamento	NOM	desbotamento	azevedo1882b.txt	1882	mento
2192	movimento	NOM	movimento	azevedo1882b.txt	1882	mento
2193	esclarecimento	NOM	esclarecimento	azevedo1882b.txt	1882	mento
2195	aviltamento	NOM	aviltamento	azevedo1882.txt	1882	mento
2201	desbaratamento	NOM	desbaratamento	azevedo1882.txt	1882	mento
2202	esvazamento	NOM	<unknown>	azevedo1882.txt	1882	mento
2205	cumprimento	NOM	cumprimento	azevedo1882.txt	1882	mento
2207	orçamento	NOM	orçamento	azevedo1882.txt	1882	mento
2209	contentamento	NOM	contentamento	azevedo1882.txt	1882	mento
2210	entorpecimento	NOM	entorpecimento	azevedo1882.txt	1882	mento
2211	cumprimento	NOM	cumprimento	azevedo1882.txt	1882	mento
