	word	freq
0	entendimento	22
1	indignação	6
2	conhecimento	6
3	confrontação	4
4	indagação	2
5	invenção	2
6	equivocação	2
7	composição	2
8	demonstração	2
9	dominação	2
10	movimento	2
11	procedimento	2
12	admiração	2
13	sugeição	2
14	pensamento	2
15	producção	2
16	estabelecimento	1
17	balbuciamento	1
18	reverberação	1
19	impugnação	1
20	consternação	1
21	acusação	1
22	contestação	1
23	creiação	1
24	consolação	1
25	divertimento	1
26	descobrimento	1
27	afianção	1
28	iluminação	1
29	suprestição	1
30	obrigação	1
31	aplicação	1
32	aceleração	1
33	representação	1
34	revelação	1
35	corrupção	1
36	introducção	1
37	respiração	1
38	merecimento	1
39	jurisdicção	1
40	multiplicação	1
41	melhoramento	1
42	modificação	1
43	exaltação	1
44	instrucção	1
45	execração	1
46	sofrimento	1
47	combinação	1
48	oição	1
49	perdição	1
50	reputação	1
51	aviltamento	1
52	descaramento	1
