	word	freq
0	conversação	20
1	sentimento	17
2	imaginação	11
3	separação	9
4	contemplação	9
5	consideração	9
6	admiração	8
7	declaração	7
8	explicação	7
9	movimento	6
10	suposição	6
11	educação	6
12	obrigação	6
13	pensamento	6
14	ressentimento	5
15	invenção	5
16	administração	5
17	oposição	5
18	hesitação	5
19	agitação	5
20	adoração	5
21	execução	5
22	observação	4
23	esquecimento	4
24	aborrecimento	4
25	cerração	4
26	comparação	4
27	resolução	4
28	inclinação	3
29	indignação	3
30	afirmação	3
31	disposição	3
32	merecimento	3
33	conciliação	3
34	animação	3
35	dedicação	3
36	consolação	3
37	distinção	3
38	alteração	3
39	operação	3
40	desapontamento	2
41	agradecimento	2
42	compensação	2
43	destruição	2
44	legislação	2
45	exclamação	2
46	gestação	2
47	distribuição	2
48	aflição	2
49	intervenção	2
50	conservação	2
51	liquidação	2
52	encarecimento	2
53	juramento	2
54	veneração	2
55	repartição	2
56	comunicação	2
57	aclamação	2
58	humilhação	2
59	punição	2
60	recordação	2
61	narração	2
62	arrependimento	2
63	reconstrução	2
64	descrição	2
65	estabelecimento	2
66	cumprimento	2
67	quietação	2
68	subscrição	2
69	repetição	2
70	publicação	2
71	contradição	2
72	respiração	2
73	confirmação	2
74	distração	2
75	acanhamento	2
76	habitação	1
77	substituição	1
78	abdicação	1
79	intuição	1
80	transmigração	1
81	geração	1
82	imitação	1
83	participação	1
84	concepção	1
85	resignação	1
86	divertimento	1
87	importação	1
88	congregação	1
89	gesticulação	1
90	desenvolvimento	1
91	dilaceração	1
92	conhecimento	1
93	desmoronamento	1
94	instrução	1
95	eleição	1
96	interrupção	1
97	felicitação	1
98	atrapalhação	1
99	pagamento	1
100	devoção	1
101	prosternação	1
102	desarticulação	1
103	combinação	1
104	votação	1
105	presunção	1
106	alimentação	1
107	prevenção	1
108	entendimento	1
109	atordoamento	1
110	definição	1
111	consternação	1
112	orçamento	1
113	elevação	1
114	modulação	1
115	condução	1
116	compunção	1
117	tentação	1
118	reprovação	1
119	rompimento	1
120	isenção	1
121	importunação	1
122	alternação	1
123	graduação	1
124	constituição	1
125	prolongamento	1
126	encerramento	1
127	condecoração	1
128	postergação	1
129	agastamento	1
130	inquietação	1
131	aliciação	1
132	acontecimento	1
133	reconhecimento	1
134	recomendação	1
135	capitulação	1
136	civilização	1
137	perseguição	1
138	amolação	1
139	salvação	1
140	adjetivação	1
141	alienação	1
142	representação	1
143	ajuntamento	1
144	requerimento	1
145	objeção	1
146	ferimento	1
147	constipação	1
148	divulgação	1
149	inspiração	1
150	devolução	1
151	consentimento	1
152	solicitação	1
153	fascinação	1
154	exortação	1
155	dissolução	1
156	significação	1
157	traição	1
158	excitação	1
159	reparação	1
160	preocupação	1
161	andamento	1
162	abatimento	1
163	tradução	1
164	predestinação	1
165	exposição	1
166	indenização	1
