	word	freq
0	movimento	10
1	deslumbramento	6
2	educação	5
3	geração	4
4	adoração	4
5	acção	4
6	compensação	4
7	seducção	4
8	creiação	4
9	fascinação	4
10	imaginação	3
11	recepção	3
12	ligação	3
13	protecção	3
14	instalação	3
15	redacção	3
16	distincção	3
17	percepção	3
18	exaltação	3
19	aparição	2
20	admiração	2
21	renovação	2
22	juramento	2
23	bestificação	2
24	humilhação	2
25	d'uncção	2
26	benção	2
27	imposição	2
28	reacção	2
29	salvação	2
30	representação	2
31	inspiração	2
32	saudação	2
33	uncção	2
34	circulação	2
35	evocação	2
36	detenção	2
37	hesitação	2
38	reconhecimento	2
39	apresentação	2
40	altercação	2
41	execução	2
42	mutação	2
43	pensamento	2
44	oração	2
45	respiração	2
46	sentimento	2
47	excitação	2
48	reconditamento	1
49	interrogação	1
50	separação	1
51	fiscalisação	1
52	composição	1
53	alocução	1
54	imploração	1
55	reengorgitação	1
56	doação	1
57	migração	1
58	enublação	1
59	d'intenção	1
60	tripulação	1
61	perturbação	1
62	d'imprecação	1
63	mangação	1
64	capitulação	1
65	d'indiscrição	1
66	fervilhação	1
67	veneração	1
68	reviramento	1
69	exasperação	1
70	titilação	1
71	perscrutação	1
72	exhalação	1
73	desmoralisação	1
74	orientação	1
75	d'incubação	1
76	marmorisação	1
77	emigração	1
78	descaramento	1
79	conversação	1
80	sofrimento	1
81	titubeamento	1
82	inspecção	1
83	cumprimento	1
84	coligação	1
85	ordenação	1
86	d'irrigação	1
87	evolução	1
88	irritação	1
89	rebaixamento	1
90	violação	1
91	dominação	1
92	reputação	1
93	tenção	1
94	obrigação	1
95	concentração	1
96	improvisação	1
97	expiação	1
98	declamação	1
99	aflicção	1
100	carnação	1
101	publicação	1
102	deserção	1
103	desdobramento	1
104	reconstituição	1
105	redempção	1
106	producção	1
107	traição	1
108	espiritualização	1
109	quebramento	1
110	desolação	1
111	elaboração	1
112	_coração	1
113	direcção	1
114	prostituição	1
115	provocação	1
116	preiocupação	1
117	atracção	1
118	reiaparição	1
119	floração	1
120	d'adopção	1
121	acompanhamento	1
122	espiritualisação	1
123	d'afflicção	1
124	organização	1
125	aflição	1
126	continuação	1
127	vocalisação	1
128	allucinação	1
129	armação	1
130	remodelação	1
131	produção	1
132	d'insurreição	1
133	acquisição	1
134	estremeção	1
135	corrupção	1
136	disposição	1
137	combinação	1
138	navegação	1
139	conhecimento	1
140	gestação	1
141	esquecimento	1
142	oscilação	1
143	desvairamento	1
144	organisação	1
145	encantamento	1
146	d'erudição	1
147	pulsação	1
148	prostração	1
149	absorpção	1
150	tentação	1
151	cogitação	1
152	decoração	1
153	atrevimento	1
154	tamisação	1
155	avassalação	1
156	ilustração	1
157	reialisação	1
158	imanação	1
159	d'estimação	1
160	instituição	1
161	recordação	1
162	monumento--emoção	1
163	plantação	1
164	adopção	1
165	contenção	1
166	ablução	1
167	coriscação	1
168	resurreição	1
169	fermentação	1
170	d'emoção	1
171	polvilhação	1
172	d'exaltação	1
173	demolição	1
174	correcção	1
175	deliberação	1
176	vibração	1
