	word	freq
0	pensamento	25
1	imaginação	18
2	sentimento	16
3	movimento	11
4	civilização	9
5	conversação	8
6	admiração	7
7	tradução	7
8	resolução	7
9	oposição	5
10	reputação	5
11	benção	5
12	descrição	5
13	invenção	5
14	relaxação	5
15	abnegação	4
16	contradição	4
17	explicação	4
18	educação	4
19	obrigação	4
20	salvação	4
21	habitação	4
22	desolação	4
23	restauração	4
24	instrução	4
25	corrupção	4
26	povoação	4
27	reiação	4
28	desapontamento	3
29	ocupação	3
30	composição	3
31	oração	3
32	animação	3
33	distinção	3
34	tenção	3
35	dissolução	3
36	criação	3
37	conhecimento	3
38	estabelecimento	3
39	consolação	3
40	ilustração	3
41	dedução	3
42	introdução	3
43	geração	2
44	aparição	2
45	adoração	2
46	doação	2
47	veneração	2
48	reviramento	2
49	evocação	2
50	exageração	2
51	votação	2
52	imprecação	2
53	presunção	2
54	recolhimento	2
55	consideração	2
56	desconsolação	2
57	logração	2
58	estremeção	2
59	pressentimento	2
60	flutuação	2
61	devoção	2
62	rifacimento	2
63	melhoramento	2
64	comprometimento	2
65	operação	2
66	exclamação	2
67	edificação	2
68	usurpação	2
69	acusação	2
70	aspiração	2
71	desafinação	2
72	constituição	2
73	organização	2
74	proteção	2
75	disposição	2
76	visitação	1
77	unção	1
78	imitação	1
79	demonstração	1
80	tratamento	1
81	peregrinação	1
82	afetação	1
83	embarcação	1
84	justificação	1
85	adiantamento	1
86	centralização	1
87	consentimento	1
88	reconsideração	1
89	aproveitamento	1
90	fundição	1
91	ulceração	1
92	crescimento	1
93	sedução	1
94	informação	1
95	abdicação	1
96	seguimento	1
97	emigração	1
98	aprovação	1
99	execração	1
100	aditamento	1
101	invocação	1
102	arrebatamento	1
103	meditação	1
104	estagnação	1
105	repetição	1
106	estremecimento	1
107	mortificação	1
108	condenação	1
109	regeneração	1
110	preparação	1
111	infecção	1
112	diminuição	1
113	navegação	1
114	viração	1
115	acanhamento	1
116	cerração	1
117	perseguição	1
118	expiação	1
119	desanimação	1
120	representação	1
121	construção	1
122	revelação	1
123	merecimento	1
124	acabamento	1
125	restituição	1
126	arrependimento	1
127	substituição	1
128	circulação	1
129	constrição	1
130	colação	1
131	abrimento	1
132	expedição	1
133	contentamento	1
134	degeneração	1
135	administração	1
136	agradecimento	1
137	destruição	1
138	isolamento	1
139	divertimento	1
140	profanação	1
141	qualificação	1
142	compunção	1
143	descoroçoamento	1
144	aflição	1
145	ponderação	1
146	classificação	1
147	degradação	1
148	derrogação	1
149	contrafeição	1
150	impedimento	1
151	quebrantamento	1
152	combinação	1
153	atrição	1
154	designação	1
155	suposição	1
156	esquecimento	1
157	contemplação	1
158	condução	1
159	saudação	1
160	narração	1
161	assunção	1
162	perdição	1
163	exalação	1
164	esclarecimento	1
165	declaração	1
166	altercação	1
167	contrição	1
168	entalação	1
169	cooperação	1
170	dedicação	1
171	execução	1
172	computação	1
173	fundação	1
174	adormecimento	1
175	mutação	1
176	moimento	1
177	reprovação	1
178	recordação	1
179	desmoralização	1
180	distração	1
181	denegação	1
182	inflamação	1
183	alteração	1
184	resignação	1
185	medição	1
186	significação	1
187	excitação	1
188	transplantação	1
189	demolição	1
190	confirmação	1
191	arrecadação	1
192	exposição	1
193	transformação	1
194	tribulação	1
