	word	freq
0	movimento	10
1	obrigação	7
2	relaxamento	6
3	preocupação	6
4	agitação	5
5	construção	5
6	indignação	4
7	aflição	4
8	disposição	4
9	dedicação	4
10	transformação	4
11	separação	3
12	pensamento	3
13	respiração	3
14	oposição	3
15	acompanhamento	3
16	admiração	3
17	conhecimento	3
18	reconhecimento	3
19	tratamento	3
20	consideração	3
21	entorpecimento	3
22	aborrecimento	3
23	labutação	3
24	procedimento	3
25	proteção	3
26	fermentação	3
27	ressentimento	2
28	interrupção	2
29	geração	2
30	compensação	2
31	divertimento	2
32	devastação	2
33	gratificação	2
34	constrangimento	2
35	contentamento	2
36	expedição	2
37	estremunhamento	2
38	perdição	2
39	inspiração	2
40	arrependimento	2
41	esclarecimento	2
42	cumprimento	2
43	reiação	2
44	animação	2
45	aquisição	2
46	educação	2
47	acanhamento	2
48	quietação	2
49	acontecimento	2
50	arrebatamento	2
51	pagamento	2
52	aproximação	2
53	circulação	1
54	apuração	1
55	intuição	1
56	aglomeração	1
57	observação	1
58	rompimento	1
59	destruição	1
60	peregrinação	1
61	cotação	1
62	afetação	1
63	imaginação	1
64	perturbação	1
65	continuação	1
66	juramento	1
67	imprecação	1
68	defloramento	1
69	descaimento	1
70	sentimento	1
71	reconciliação	1
72	repartição	1
73	acumulação	1
74	descontentamento	1
75	confederação	1
76	acolhimento	1
77	carroção	1
78	criação	1
79	mastigação	1
80	madeiramento	1
81	polimento	1
82	conspiração	1
83	humilhação	1
84	resvalamento	1
85	numeração	1
86	evaporação	1
87	sobreexcitação	1
88	sofrimento	1
89	invocação	1
90	ajuntamento	1
91	desmoralização	1
92	exalação	1
93	estabelecimento	1
94	reaparição	1
95	entalação	1
96	regimento	1
97	tentação	1
98	espreguiçamento	1
99	explicação	1
100	reinação	1
101	computação	1
102	deslumbramento	1
103	cristalização	1
104	afiação	1
105	assanhamento	1
106	distinção	1
107	acatamento	1
108	pressentimento	1
109	amigação	1
110	recomendação	1
111	corrimento	1
112	perseguição	1
113	desvanecimento	1
114	amolação	1
115	procuração	1
116	recordação	1
117	associação	1
118	intimação	1
119	supuração	1
120	exclamação	1
121	crepitação	1
122	oração	1
123	cabimento	1
124	desenvolvimento	1
125	arrumação	1
126	fornecimento	1
127	merecimento	1
128	objeção	1
129	resignação	1
130	abstração	1
131	traição	1
132	prostituição	1
133	reparação	1
134	provocação	1
135	resolução	1
136	intervenção	1
