	word	freq
0	sentimento	34
1	resolução	24
2	movimento	14
3	explicação	14
4	hesitação	13
5	observação	10
6	aflição	10
7	educação	9
8	disposição	8
9	dedicação	8
10	revelação	8
11	procedimento	8
12	reconhecimento	7
13	imaginação	7
14	narração	7
15	elevação	7
16	pensamento	7
17	intervenção	6
18	acontecimento	6
19	inclinação	5
20	agitação	5
21	cumprimento	5
22	declaração	5
23	recordação	5
24	consentimento	5
25	objeção	5
26	admiração	4
27	usurpação	4
28	esquecimento	4
29	assentimento	4
30	conversação	4
31	contemplação	4
32	animação	4
33	compensação	4
34	contentamento	4
35	manifestação	4
36	operação	4
37	ressentimento	3
38	separação	3
39	acanhamento	3
40	oposição	3
41	aprovação	3
42	irritação	3
43	concentração	3
44	autorização	3
45	correção	3
46	agradecimento	3
47	consideração	3
48	resignação	3
49	desesperação	3
50	preocupação	3
51	abatimento	3
52	dissimulação	3
53	interrogação	2
54	invenção	2
55	irradiação	2
56	evocação	2
57	aparição	2
58	adoração	2
59	indignação	2
60	constrangimento	2
61	instrução	2
62	eleição	2
63	aborrecimento	2
64	reconciliação	2
65	suposição	2
66	navegação	2
67	dissentimento	2
68	oferecimento	2
69	reiação	2
70	execução	2
71	falsificação	2
72	afirmação	2
73	comunicação	2
74	proteção	2
75	dissolução	2
76	absolvição	2
77	obrigação	2
78	deliberação	2
79	geração	1
80	ocupação	1
81	composição	1
82	indução	1
83	tratamento	1
84	entonação	1
85	ligação	1
86	intimação	1
87	asseveração	1
88	justificação	1
89	liquidação	1
90	interrupção	1
91	expectação	1
92	tentação	1
93	dedução	1
94	veneração	1
95	significação	1
96	falecimento	1
97	corrupção	1
98	saimento	1
99	medicamento	1
100	traição	1
101	atenuação	1
102	medicamentar	1
103	conspiração	1
104	reprodução	1
105	excitação	1
106	recolhimento	1
107	ondulação	1
108	reparação	1
109	punição	1
110	consagração	1
111	abstenção	1
112	atordoamento	1
113	reputação	1
114	arrependimento	1
115	pacificação	1
116	atribuição	1
117	desconhecimento	1
118	realização	1
119	prostração	1
120	organização	1
121	descrição	1
122	interpretação	1
123	exprobração	1
124	precipitação	1
125	delação	1
126	diminuição	1
127	consolação	1
128	cristalização	1
129	prevenção	1
130	inquietação	1
131	rompimento	1
132	recomendação	1
133	privação	1
134	aplicação	1
135	comiseração	1
136	recepção	1
137	desprendimento	1
138	exclamação	1
139	oração	1
140	elocução	1
141	complicação	1
142	fascinação	1
143	desaprovação	1
144	retificação	1
145	retratação	1
146	cintilação	1
147	transformação	1
148	exaltação	1
149	antecipação	1
150	inflamação	1
151	distração	1
152	exposição	1
