	word	freq
0	sentimento	19
1	imaginação	15
2	pensamento	12
3	narração	8
4	movimento	7
5	indignação	7
6	explicação	7
7	admiração	6
8	reputação	6
9	privação	6
10	invenção	6
11	contemplação	6
12	declaração	6
13	separação	5
14	concepção	5
15	edição	5
16	objeção	5
17	reconciliação	5
18	comparação	5
19	nomeação	5
20	dissimulação	5
21	oposição	4
22	conversação	4
23	preocupação	4
24	consolação	4
25	compensação	3
26	consideração	3
27	evolução	3
28	educação	3
29	entendimento	3
30	restituição	3
31	estupefação	3
32	ressentimento	3
33	observação	3
34	combinação	3
35	rotação	3
36	contentamento	3
37	aborrecimento	3
38	recordação	3
39	fascinação	3
40	resolução	3
41	distração	3
42	composição	2
43	garção	2
44	afetação	2
45	distribuição	2
46	conservação	2
47	aparecimento	2
48	decifração	2
49	agitação	2
50	multiplicação	2
51	gestação	2
52	irritação	2
53	consternação	2
54	livramento	2
55	interpretação	2
56	distinção	2
57	acanhamento	2
58	absorção	2
59	obrigação	2
60	crescimento	2
61	dedução	2
62	repetição	2
63	intimação	2
64	procedimento	2
65	devoção	2
66	transpiração	2
67	legação	2
68	orçamento	2
69	consumação	2
70	contração	2
71	interrupção	2
72	dissentimento	2
73	destruição	2
74	aflição	2
75	abatimento	2
76	extinção	2
77	disposição	2
78	criação	2
79	conhecimento	2
80	redução	2
81	desenvolvimento	2
82	elevação	2
83	dedicação	2
84	civilização	2
85	aplicação	2
86	arrependimento	2
87	publicação	2
88	manifestação	2
89	exposição	2
90	operação	2
91	interrogação	1
92	decomposição	1
93	irradiação	1
94	geração	1
95	cessação	1
96	colaboração	1
97	instituição	1
98	peregrinação	1
99	empulhação	1
100	arlamento	1
101	afirmação	1
102	juramento	1
103	exageração	1
104	adulação	1
105	respiração	1
106	retraimento	1
107	sublimação	1
108	predisposição	1
109	inspiração	1
110	evocação	1
111	construção	1
112	estremecimento	1
113	desconsolação	1
114	cumprimento	1
115	denominação	1
116	regeneração	1
117	descrição	1
118	unção	1
119	colonização	1
120	animação	1
121	admoestação	1
122	encadernação	1
123	contorção	1
124	quietação	1
125	ligação	1
126	salvação	1
127	representação	1
128	merecimento	1
129	reconstituição	1
130	aniquilamento	1
131	saudação	1
132	desolação	1
133	apresentação	1
134	dacriação	1
135	substituição	1
136	restauração	1
137	intuição	1
138	administração	1
139	agradecimento	1
140	subordinação	1
141	gratificação	1
142	ponderação	1
143	produção	1
144	condensação	1
145	concentração	1
146	medicamento	1
147	julgamento	1
148	conspiração	1
149	reprodução	1
150	suposição	1
151	arrebatamento	1
152	condução	1
153	destituição	1
154	atração	1
155	conciliação	1
156	perdição	1
157	restrição	1
158	alucinação	1
159	altercação	1
160	ornamentação	1
161	antecipação	1
162	dominação	1
163	transposição	1
164	constituição	1
165	aproximação	1
166	subscrição	1
167	desvanecimento	1
168	habitação	1
169	enfatuação	1
170	correção	1
171	ajuntamento	1
172	oração	1
173	procriação	1
174	divulgação	1
175	gesticulação	1
176	padecimento	1
177	resignação	1
178	proteção	1
179	falsificação	1
180	significação	1
181	comedimento	1
182	exaltação	1
183	presunção	1
