	word	freq
0	educação	19
1	movimento	10
2	imaginação	9
3	repartição	8
4	procedimento	7
5	respiração	6
6	acontecimento	5
7	divertimento	4
8	admiração	4
9	aflição	4
10	estabelecimento	4
11	aborrecimento	4
12	civilização	4
13	pensamento	4
14	oposição	3
15	disposição	3
16	conversação	3
17	reputação	3
18	arrependimento	3
19	inquietação	3
20	quietação	3
21	acanhamento	3
22	oração	3
23	irradiação	2
24	administração	2
25	acompanhamento	2
26	indignação	2
27	intervenção	2
28	adiantamento	2
29	abatimento	2
30	defloramento	2
31	iluminação	2
32	arrebatamento	2
33	emigração	2
34	consideração	2
35	estremecimento	2
36	prostração	2
37	contentamento	2
38	obrigação	2
39	recapitulação	2
40	resignação	2
41	abstração	2
42	resolução	2
43	ressentimento	1
44	mormação	1
45	invenção	1
46	aglomeração	1
47	geração	1
48	imitação	1
49	aparição	1
50	rompimento	1
51	agradecimento	1
52	caiação	1
53	instituição	1
54	importunação	1
55	baldeação	1
56	humilhação	1
57	renovação	1
58	desmembramento	1
59	açoitamento	1
60	instrução	1
61	pagamento	1
62	eleição	1
63	empilhamento	1
64	sufocação	1
65	esquecimento	1
66	assentimento	1
67	encarnação	1
68	d'assunção	1
69	colocação	1
70	escrituração	1
71	orientação	1
72	arribação	1
73	observação	1
74	polimento	1
75	espreguiçamento	1
76	reprodução	1
77	desprendimento	1
78	descaramento	1
79	invocação	1
80	narração	1
81	mastreiação	1
82	recepção	1
83	proclamação	1
84	desenvolvimento	1
85	alucinação	1
86	desafinação	1
87	contrição	1
88	rebaixamento	1
89	precipitação	1
90	dedicação	1
91	especulação	1
92	calçamento	1
93	animação	1
94	consolação	1
95	aclamação	1
96	distinção	1
97	apreciação	1
98	pressentimento	1
99	ilustração	1
100	subscrição	1
101	transfiguração	1
102	perseguição	1
103	salvação	1
104	aplicação	1
105	associação	1
106	repetição	1
107	correção	1
108	publicação	1
109	comparação	1
110	procriação	1
111	desfalecimento	1
112	manifestação	1
113	merecimento	1
114	formação	1
115	proteção	1
116	sentimento	1
117	desaparecimento	1
118	superexcitação	1
119	excitação	1
120	preocupação	1
121	provocação	1
122	desregramento	1
123	isolamento	1
124	ostentação	1
125	exposição	1
126	pulverização	1
