	word	freq
0	resolução	34
1	educação	24
2	preocupação	20
3	respiração	16
4	dedicação	15
5	movimento	14
6	disposição	14
7	sentimento	14
8	imaginação	11
9	sofrimento	11
10	resignação	11
11	pensamento	11
12	abnegação	10
13	perseguição	10
14	contentamento	10
15	procedimento	10
16	obrigação	9
17	constrangimento	9
18	indignação	9
19	explicação	8
20	tratamento	8
21	aborrecimento	8
22	separação	7
23	estremecimento	7
24	realização	7
25	compensação	7
26	traição	7
27	rompimento	7
28	consolação	7
29	arrependimento	7
30	geração	6
31	especulação	6
32	consideração	6
33	isolamento	6
34	distinção	6
35	cumprimento	6
36	exclamação	6
37	esquecimento	6
38	fascinação	6
39	aparição	5
40	intimação	5
41	reputação	5
42	recomendação	5
43	salvação	5
44	revelação	5
45	aflição	5
46	estabelecimento	5
47	deliberação	5
48	proteção	5
49	entorpecimento	5
50	valimento	4
51	adoração	4
52	intervenção	4
53	recolhimento	4
54	pagamento	4
55	acanhamento	4
56	recepção	4
57	perturbação	4
58	continuação	4
59	abatimento	4
60	carregamento	4
61	declaração	4
62	aplicação	4
63	excitação	4
64	inclinação	3
65	admiração	3
66	afetação	3
67	humilhação	3
68	alimentação	3
69	desorganização	3
70	arrebatamento	3
71	inspiração	3
72	habitação	3
73	instalação	3
74	ressentimento	3
75	circulação	3
76	observação	3
77	regeneração	3
78	instrução	3
79	reconciliação	3
80	reconhecimento	3
81	conhecimento	3
82	sedução	3
83	narração	3
84	cotação	3
85	acontecimento	3
86	recordação	3
87	correção	3
88	oração	3
89	presunção	3
90	distração	3
91	aviltamento	3
92	transformação	3
93	embarcação	2
94	escrituração	2
95	aparecimento	2
96	adulação	2
97	retraimento	2
98	conversação	2
99	descrição	2
100	preparação	2
101	estremeção	2
102	desapontamento	2
103	animação	2
104	iluminação	2
105	publicação	2
106	repartição	2
107	privação	2
108	comparação	2
109	carnação	2
110	deserção	2
111	esvazamento	2
112	merecimento	2
113	abstração	2
114	aniquilamento	2
115	depravação	2
116	desprendimento	2
117	prostituição	2
118	participação	2
119	inchação	2
120	agrupamento	2
121	tentação	2
122	hesitação	2
123	concentração	2
124	corrupção	2
125	detenção	2
126	contemplação	2
127	punição	2
128	prevenção	2
129	perdição	2
130	dissipação	2
131	apresentação	2
132	prostração	2
133	degradação	2
134	reiação	2
135	atrevimento	2
136	provação	2
137	aproximação	2
138	labutação	2
139	desbaratamento	2
140	alteração	2
141	liquidação	2
142	confirmação	2
143	pressentimento	2
144	consentimento	2
145	agravação	1
146	saturação	1
147	composição	1
148	qualificação	1
149	instituição	1
150	justificação	1
151	conservação	1
152	ocupação	1
153	aproveitamento	1
154	exibição	1
155	atrapalhação	1
156	veneração	1
157	mistificação	1
158	falecimento	1
159	juramento	1
160	elevamento	1
161	orientação	1
162	restabelecimento	1
163	transcrição	1
164	imprecação	1
165	duração	1
166	colocação	1
167	aprovação	1
168	gravitação	1
169	invocação	1
170	predisposição	1
171	premeditação	1
172	fulguração	1
173	desabrimento	1
174	deslindamento	1
175	denominação	1
176	imposição	1
177	reaparição	1
178	desfibramento	1
179	sortimento	1
180	oposição	1
181	levantamento	1
182	citação	1
183	viração	1
184	curvilineiação	1
185	comunicação	1
186	pseudo-regeneração	1
187	expiação	1
188	peregrinação	1
189	recriminação	1
190	secção	1
191	devoção	1
192	desenvolvimento	1
193	contradição	1
194	objeção	1
195	delineação	1
196	orçamento	1
197	alojamento	1
198	ostentação	1
199	apariação	1
200	salvamento	1
201	cintilação	1
202	provocação	1
203	aposição	1
204	formação	1
205	esvaziamento	1
206	agradecimento	1
207	imitação	1
208	acompanhamento	1
209	promoção	1
210	desaparição	1
211	produção	1
212	acusação	1
213	assentimento	1
214	acolhimento	1
215	incensação	1
216	criação	1
217	aspiração	1
218	desbotamento	1
219	reprodução	1
220	gestação	1
221	sobreexcitação	1
222	oferecimento	1
223	mastreiação	1
224	atração	1
225	investigação	1
226	inscrição	1
227	esclarecimento	1
228	emancipação	1
229	nomeação	1
230	ornamentação	1
231	alheamento	1
232	contrição	1
233	comparecimento	1
234	decoração	1
235	aquisição	1
236	inquietação	1
237	percepção	1
238	gradeamento	1
239	desvanecimento	1
240	desfalecimento	1
241	reprovação	1
242	autorização	1
243	dilatação	1
244	manifestação	1
245	concepção	1
246	significação	1
247	transbordamento	1
248	desfibração	1
249	desregramento	1
250	confrontação	1
251	exacerbação	1
252	exposição	1
253	aferramento	1
