	word	freq
0	entendimento	45
1	conversação	44
2	pensamento	18
3	tenção	10
4	murmuração	9
5	obrigação	8
6	eleição	8
7	ornamento	8
8	contentamento	7
9	moderação	7
10	oração	7
11	sentimento	7
12	recreação	7
13	composição	6
14	inclinação	5
15	movimento	5
16	mantimento	5
17	pronunciação	5
18	geração	4
19	imitação	4
20	encarecimento	4
21	conhecimento	4
22	sofrimento	4
23	declaração	4
24	atrevimento	4
25	recomendação	4
26	merecimento	4
27	significação	4
28	nacimento	4
29	agradecimento	3
30	destruição	3
31	disposição	3
32	consideração	3
33	execução	3
34	comunicação	3
35	repetição	3
36	operação	3
37	deleitação	2
38	admiração	2
39	continuação	2
40	veneração	2
41	confederação	2
42	afeitação	2
43	definição	2
44	oferecimento	2
45	descrição	2
46	consolação	2
47	navegação	2
48	limitação	2
49	devoção	2
50	informação	2
51	dissimulação	2
52	acometimento	1
53	invenção	1
54	expedição	1
55	turvação	1
56	acompanhamento	1
57	regimento	1
58	vencimento	1
59	criação	1
60	peregrinação	1
61	determinação	1
62	inchação	1
63	imaginação	1
64	cultivação	1
65	justificação	1
66	conservação	1
67	ocupação	1
68	esquecimento	1
69	quitação	1
70	corrupção	1
71	aparecimento	1
72	impedimento	1
73	adulação	1
74	seguimento	1
75	sujeição	1
76	recolhimento	1
77	aprovação	1
78	tratamento	1
79	pregação	1
80	nutrimento	1
81	reputação	1
82	narração	1
83	jurdição	1
84	difinição	1
85	tentação	1
86	aborrecimento	1
87	condenação	1
88	inquietação	1
89	discenção	1
90	distinção	1
91	quietação	1
92	procuração	1
93	comparação	1
94	representação	1
95	requerimento	1
96	reção	1
97	ajuntamento	1
98	salvamento	1
99	objeção	1
100	fingimento	1
101	dissolução	1
102	traição	1
103	saudação	1
104	restituição	1
105	resolução	1
106	introdução	1
107	consentimento	1
108	derivação	1
