	word	freq
0	movimento	13
1	reputação	12
2	declaração	11
3	resolução	10
4	conhecimento	8
5	pensamento	8
6	significação	6
7	ocupação	5
8	acompanhamento	5
9	aflição	5
10	contentamento	5
11	conversação	5
12	cumprimento	5
13	explicação	5
14	proteção	5
15	divertimento	4
16	narração	4
17	admiração	4
18	oração	4
19	devoção	4
20	regimento	3
21	agitação	3
22	conciliação	3
23	realização	3
24	repartição	3
25	malsinação	3
26	citação	2
27	observação	2
28	desapontamento	2
29	indignação	2
30	vadiação	2
31	sentimento	2
32	hesitação	2
33	disposição	2
34	combinação	2
35	reabilitação	2
36	comparação	2
37	execução	2
38	aborrecimento	2
39	oferecimento	2
40	tenção	2
41	acanhamento	2
42	salvação	2
43	construção	2
44	exortação	2
45	andamento	2
46	indicação	1
47	isolamento	1
48	geração	1
49	administração	1
50	depoimento	1
51	esmorecimento	1
52	contestação	1
53	atropelação	1
54	instituição	1
55	pegamento	1
56	peregrinação	1
57	exclamação	1
58	interrupção	1
59	justificação	1
60	intervenção	1
61	adiantamento	1
62	restabelecimento	1
63	inclinação	1
64	esquecimento	1
65	imprecação	1
66	carregamento	1
67	irritação	1
68	concentração	1
69	abatimento	1
70	exasperação	1
71	aparecimento	1
72	sujeição	1
73	tribulação	1
74	conspiração	1
75	humilhação	1
76	obstinação	1
77	aprovação	1
78	atordoamento	1
79	pregação	1
80	consideração	1
81	apelação	1
82	invocação	1
83	recepção	1
84	perdição	1
85	meditação	1
86	repetição	1
87	valimento	1
88	elevação	1
89	indagação	1
90	sustentação	1
91	tradução	1
92	inquirição	1
93	compunção	1
94	contrição	1
95	cooperação	1
96	cogitação	1
97	estremeção	1
98	precipitação	1
99	dedicação	1
100	animação	1
101	extinção	1
102	inquietação	1
103	requerimento	1
104	distinção	1
105	educação	1
106	obrigação	1
107	compensação	1
108	aceitação	1
109	contribuição	1
110	recordação	1
111	representação	1
112	nomeação	1
113	denegação	1
114	adivinhação	1
115	inspiração	1
116	fornecimento	1
117	rompimento	1
118	arrebatamento	1
119	traição	1
120	aniquilamento	1
121	estremecimento	1
122	antecipação	1
123	má-criação	1
124	presunção	1
125	estupefação	1
126	arrependimento	1
127	deliberação	1
128	carregação	1
