	word	freq
0	entendimento	40
1	pensamento	27
2	movimento	26
3	merecimento	23
4	imaginação	22
5	conhecimento	14
6	inclinação	12
7	contentamento	12
8	sentimento	11
9	admiração	10
10	reputação	9
11	esquecimento	9
12	aflição	8
13	duração	7
14	obrigação	7
15	corrupção	7
16	aprovação	6
17	distinção	6
18	disposição	6
19	ocupação	5
20	conservação	5
21	ostentação	5
22	adoração	4
23	veneração	4
24	imitação	4
25	instituição	4
26	representação	4
27	approvação	4
28	traição	4
29	proibição	4
30	alteração	4
31	divertimento	4
32	vencimento	4
33	eleição	4
34	aplicação	4
35	presunção	4
36	composição	3
37	moderação	3
38	tenção	3
39	repartição	3
40	fingimento	3
41	preocupação	3
42	produção	3
43	obstinação	3
44	exalação	3
45	consolação	3
46	resolução	3
47	geração	2
48	infecção	2
49	congregação	2
50	invenção	2
51	usurpação	2
52	luzimento	2
53	sujeição	2
54	consideração	2
55	condenação	2
56	sofrimento	2
57	comunicação	2
58	privação	2
59	habitação	2
60	perturbação	2
61	abatimento	2
62	criação	2
63	elevação	2
64	atrevimento	2
65	execução	2
66	aambição	2
67	desvanecimento	2
68	prescrição	2
69	reprovação	2
70	arrependimento	2
71	reformação	2
72	comparação	2
73	fundação	2
74	exaltação	2
75	essaimperfeição	1
76	naduração	1
77	definição	1
78	espetação	1
79	indução	1
80	transformação	1
81	impugnação	1
82	prevaricação	1
83	dainstituição	1
84	persecução	1
85	aconservação	1
86	polimento	1
87	concondição	1
88	segundaedição	1
89	aquelanação	1
90	própriaconservação	1
91	informação	1
92	exageração	1
93	aclamação	1
94	aimaginação	1
95	conversação	1
96	porobrigação	1
97	comoimaginação	1
98	murmuração	1
99	narepartição	1
100	arepresentação	1
101	premeditação	1
102	meditação	1
103	acontinuação	1
104	mortificação	1
105	penetração	1
106	suarepresentação	1
107	grandereputação	1
108	violação	1
109	especulação	1
110	dominação	1
111	diminuição	1
112	educação	1
113	dacontradição	1
114	compensação	1
115	umaação	1
116	salvação	1
117	senconfiguração	1
118	execração	1
119	sofri-mento	1
120	miserávelinstrumento	1
121	nossaadmiração	1
122	devoção	1
123	inspiração	1
124	portradição	1
125	predestinação	1
126	dissolução	1
127	instrucção	1
128	depravação	1
129	premiditação	1
130	transpiração	1
131	ainclinação	1
132	edição	1
133	circulação	1
134	indicação	1
135	queimaginação	1
136	interrupção	1
137	transubstanciação	1
138	perfei-ção	1
139	renovação	1
140	sub-repção	1
141	própriainclinação	1
142	ainscrição	1
143	dedicação	1
144	areputação	1
145	inscrição	1
146	deincrustação	1
147	determinação	1
148	umadesolação	1
149	continuação	1
150	deiatenção	1
151	anaração	1
152	deinclinação	1
153	extinção	1
154	oposição	1
155	significação	1
156	nutrição	1
157	aproposição	1
158	aresolução	1
159	quéntendimento	1
160	combinação	1
161	lamentação	1
162	deiadmiração	1
163	pelaobrigação	1
164	reprodução	1
165	algumaimperfeição	1
166	contemplação	1
167	cujadestruição	1
168	ousignificação	1
169	prevenção	1
170	atração	1
171	paraconservação	1
172	suposição	1
173	avegetação	1
174	medicamento	1
175	fazmenção	1
176	decoração	1
177	demonstração	1
178	aborrecimento	1
179	constituição	1
180	ocoração	1
181	daextinção	1
182	naformação	1
183	proscrição	1
184	afli-ção	1
185	àproporção	1
186	adquirirreputação	1
187	recordação	1
188	encarecimento	1
189	quenação	1
190	dameditação	1
191	maisreputação	1
192	formação	1
193	algumaporção	1
194	vexação	1
195	asujeição	1
196	emanação	1
197	desperdição	1
198	introdução	1
199	denominação	1
200	proposição	1
201	negação	1
202	confirmação	1
203	algumademonstração	1
204	propagação	1
205	poraclamação	1
206	dissimulação	1
207	nossaatenção	1
208	consentimento	1
