	word	freq
0	sentimento	13
1	conversação	13
2	educação	9
3	revelação	6
4	separação	5
5	explicação	5
6	constrangimento	4
7	intervenção	3
8	veneração	3
9	disposição	3
10	acanhamento	3
11	invenção	2
12	preocupação	2
13	doação	2
14	filiação	2
15	acontecimento	2
16	devoção	2
17	impedimento	2
18	objeção	2
19	imaginação	2
20	suposição	2
21	declaração	1
22	indagação	1
23	interrupção	1
24	contentamento	1
25	irritação	1
26	violação	1
27	execução	1
28	cometimento	1
29	constituição	1
30	entonação	1
31	importunação	1
32	admiração	1
33	determinação	1
34	distinção	1
35	exortação	1
36	afetação	1
37	indignação	1
38	inquietação	1
39	edificação	1
40	agitação	1
41	transfiguração	1
42	abatimento	1
43	configuração	1
44	resolução	1
45	esquecimento	1
46	constipação	1
47	autorização	1
48	assentimento	1
49	eleição	1
50	pensamento	1
51	desaparecimento	1
52	obstinação	1
53	resignação	1
54	proteção	1
55	dissolução	1
56	transcrição	1
57	contemplação	1
58	confirmação	1
59	consideração	1
60	contradição	1
61	contração	1
62	investigação	1
63	afastamento	1
64	consentimento	1
65	dissimulação	1
66	elevação	1
67	edição	1
68	compensação	1
