	word	freq
0	arrependimento	5
1	execução	4
2	pensamento	3
3	demonstração	2
4	criação	2
5	imaginação	2
6	sentimento	2
7	continuação	2
8	encarecimento	1
9	desconhecimento	1
10	admiração	1
11	contrição	1
12	deprecação	1
13	corrupção	1
14	assolação	1
15	geração	1
16	moderação	1
17	destruição	1
18	merecimento	1
19	oposição	1
20	disposição	1
21	devoção	1
22	fundação	1
23	acatamento	1
24	conhecimento	1
25	dissimulação	1
26	obrigação	1
27	consideração	1
28	abatimento	1
29	presunção	1
30	propagação	1
31	reprovação	1
32	representação	1
33	exterminação	1
