	word	freq
0	acompanhamento	6
1	aclamação	5
2	alojamento	4
3	oração	4
4	deliberação	4
5	subordinação	3
6	inquietação	3
7	protestação	3
8	fortificação	3
9	restauração	2
10	inquirição	2
11	perturbação	2
12	juramento	2
13	levantamento	2
14	agradecimento	2
15	mantimento	2
16	consolação	2
17	regimento	2
18	encarecimento	2
19	pensamento	2
20	perdição	2
21	descomposição	2
22	conversação	2
23	sustentação	1
24	descrição	1
25	demonstração	1
26	alteração	1
27	atrevimento	1
28	acometimento	1
29	conjuração	1
30	admiração	1
31	lojamento	1
32	embarcação	1
33	aceitação	1
34	purificação	1
35	reformação	1
36	inovação	1
37	rompimento	1
38	proteção	1
39	seguimento	1
40	sentimento	1
41	sujeição	1
42	absolvição	1
43	recolhimento	1
44	aprovação	1
45	restituição	1
46	resolução	1
47	benção	1
