	word	freq
0	navegação	13
1	construção	12
2	desenvolvimento	6
3	realização	4
4	admiração	4
5	aproximação	4
6	locomoção	3
7	comunicação	3
8	organização	3
9	estabelecimento	2
10	evolução	2
11	expedição	2
12	instituição	2
13	fundação	2
14	apreciação	2
15	predição	2
16	civilização	2
17	contentamento	2
18	disposição	2
19	acontecimento	2
20	escapamento	2
21	invenção	2
22	emancipação	1
23	encorajamento	1
24	reconstrução	1
25	tentação	1
26	dedicação	1
27	movimento	1
28	esmorecimento	1
29	especulação	1
30	utilização	1
31	embarcação	1
32	compensação	1
33	federação	1
34	aceitação	1
35	reconhecimento	1
36	abnegação	1
37	aplicação	1
38	criação	1
39	lubrificação	1
40	aperfeiçoamento	1
41	recebimento	1
42	vulgarização	1
43	comparação	1
44	inauguração	1
45	aparecimento	1
46	empreendimento	1
47	formação	1
48	proteção	1
49	desapontamento	1
50	conhecimento	1
51	demonstração	1
52	aprovação	1
53	tenção	1
54	abastecimento	1
55	resolução	1
56	fabricação	1
57	exposição	1
