	word	freq
0	obrigação	12
1	merecimento	12
2	nomeação	11
3	conservação	9
4	educação	9
5	entendimento	9
6	movimento	8
7	consideração	8
8	negociação	8
9	definição	7
10	continuação	7
11	veneração	7
12	conhecimento	6
13	eleição	6
14	acção	6
15	sentimento	6
16	demonstração	5
17	divertimento	4
18	emulação	4
19	imaginação	4
20	execução	4
21	protecção	4
22	ocupação	3
23	indignação	3
24	gratificação	3
25	disposição	3
26	salvação	3
27	representação	3
28	estabelecimento	3
29	distinção	3
30	reconhecimento	3
31	requerimento	3
32	agradecimento	3
33	resignação	3
34	proposição	3
35	resolução	3
36	acolhimento	3
37	circulação	2
38	separação	2
39	composição	2
40	peregrinação	2
41	renunciação	2
42	aflição	2
43	usurpação	2
44	tratamento	2
45	criação	2
46	presunção	2
47	individuação	2
48	insinuação	2
49	creiação	2
50	consolação	2
51	limitação	2
52	inquietação	2
53	armamento	2
54	salvamento	2
55	exaltação	2
56	propagação	2
57	dissimulação	2
58	constituïção	1
59	perturbação	1
60	direcção	1
61	participação	1
62	alteração	1
63	impedimento	1
64	inclinação	1
65	penetração	1
66	isenção	1
67	importunação	1
68	admiração	1
69	inchação	1
70	pretenção	1
71	desmembramento	1
72	retracção	1
73	regimento	1
74	mediação	1
75	acusação	1
76	oposição	1
77	purificação	1
78	diminuïção	1
79	interrupção	1
80	observação	1
81	informação	1
82	agitação	1
83	rompimento	1
84	contemplação	1
85	prevenção	1
86	proclamação	1
87	inspiração	1
88	arrependimento	1
89	desconsolação	1
90	cumprimento	1
91	declaração	1
92	equivocação	1
93	tentação	1
94	capitação	1
95	consternação	1
96	interpolação	1
97	aquisição	1
98	excepção	1
99	tenção	1
100	distribuïção	1
101	recomendação	1
102	repartição	1
103	mortificação	1
104	procuração	1
105	aplicação	1
106	recepção	1
107	declamação	1
108	procedimento	1
109	pensamento	1
110	comparação	1
111	adopção	1
112	explicação	1
113	devoção	1
114	fundação	1
115	formação	1
116	vexação	1
117	recreação	1
118	expectação	1
119	introdução	1
120	acontecimento	1
121	extracção	1
122	confederação	1
123	negação	1
124	antecipação	1
125	tradução	1
126	carregação	1
127	exposição	1
