	word	freq
0	exposição	16
1	arrependimento	10
2	movimento	9
3	oração	9
4	perturbação	8
5	sentimento	8
6	imaginação	7
7	educação	7
8	criação	6
9	estabelecimento	6
10	preocupação	6
11	navegação	5
12	consolação	5
13	civilização	5
14	pensamento	5
15	admiração	4
16	reabilitação	4
17	cumprimento	4
18	salvação	4
19	devoção	4
20	ressentimento	3
21	divertimento	3
22	edificação	3
23	disposição	3
24	prostituição	3
25	deslumbramento	3
26	reputação	3
27	ilustração	3
28	compensação	3
29	encerramento	3
30	aplicação	3
31	construção	3
32	inspiração	3
33	cerração	2
34	administração	2
35	quietação	2
36	procedimento	2
37	agitação	2
38	indignação	2
39	invenção	2
40	fundação	2
41	aflição	2
42	interrupção	2
43	tratamento	2
44	exibição	2
45	extinção	2
46	reconhecimento	2
47	aspiração	2
48	distribuição	2
49	esquecimento	2
50	extrema-unção	2
51	sobreexcitação	2
52	mastreiação	2
53	entendimento	2
54	perdição	2
55	iniciação	2
56	animação	2
57	regeneração	2
58	evolução	2
59	contrição	2
60	tentação	2
61	difamação	2
62	assimilação	2
63	provação	2
64	iluminação	2
65	desfalecimento	2
66	cintilação	2
67	resignação	2
68	resolução	2
69	transformação	2
70	interrogação	1
71	inclinação	1
72	fulminação	1
73	unção	1
74	geração	1
75	movimentação	1
76	observação	1
77	aparição	1
78	alteração	1
79	valimento	1
80	agradecimento	1
81	especulação	1
82	importação	1
83	ligação	1
84	filiação	1
85	locomoção	1
86	baldeação	1
87	afetação	1
88	embarcação	1
89	circunvolução	1
90	arrepentimento	1
91	constrangimento	1
92	abnegação	1
93	contentamento	1
94	aproveitamento	1
95	confabulação	1
96	exclamação	1
97	aperfeiçoamento	1
98	concentração	1
99	corrupção	1
100	confederação	1
101	povoação	1
102	acolhimento	1
103	acampamento	1
104	combinação	1
105	adulação	1
106	prostração	1
107	imprecação	1
108	divagação	1
109	multiplicação	1
110	recolhimento	1
111	carregamento	1
112	numeração	1
113	conversação	1
114	punição	1
115	alojamento	1
116	dissipação	1
117	exalação	1
118	inscrição	1
119	infiltração	1
120	entorpecimento	1
121	isolamento	1
122	cruzamento	1
123	formação	1
124	espreguiçamento	1
125	acentuação	1
126	dedicação	1
127	colonização	1
128	inquietação	1
129	habitação	1
130	distinção	1
131	adormecimento	1
132	arrebatamento	1
133	pressentimento	1
134	exportação	1
135	obrigação	1
136	acontecimento	1
137	recomendação	1
138	adiantamento	1
139	renascimento	1
140	recordação	1
141	recepção	1
142	procriação	1
143	confraternização	1
144	ornamentação	1
145	secção	1
146	acumulação	1
147	meditação	1
148	decomposição	1
149	manifestação	1
150	extroma-unção	1
151	objeção	1
152	proteção	1
153	abstração	1
154	traição	1
155	adaptação	1
156	absolvição	1
157	saudação	1
158	demolição	1
159	negação	1
160	passamento	1
161	depravação	1
162	lotação	1
163	orquestração	1
164	intervenção	1
165	vibração	1
166	provocação	1
167	andamento	1
