	word	freq
0	imaginação	22
1	pensamento	14
2	separação	12
3	movimento	12
4	sentimento	12
5	preocupação	11
6	embarcação	10
7	dedicação	9
8	conservação	7
9	educação	7
10	sedução	7
11	procriação	7
12	obrigação	6
13	constrangimento	6
14	estabelecimento	6
15	respiração	6
16	arrependimento	6
17	resignação	6
18	ligação	5
19	isolamento	5
20	ressentimento	5
21	produção	5
22	disposição	5
23	atração	5
24	desenvolvimento	5
25	geração	4
26	consideração	4
27	estremecimento	4
28	realização	4
29	rompimento	4
30	indignação	4
31	consolação	4
32	inquietação	4
33	parturição	4
34	resolução	4
35	valimento	3
36	conhecimento	3
37	explicação	3
38	viração	3
39	aperfeiçoamento	3
40	quietação	3
41	perseguição	3
42	procedimento	3
43	desdobramento	3
44	consumação	3
45	manifestação	3
46	prostituição	3
47	reconhecimento	3
48	tratamento	3
49	julgamento	3
50	reprodução	3
51	contemplação	3
52	mastreiação	3
53	sofrimento	3
54	reiação	3
55	execução	3
56	aborrecimento	3
57	hesitação	3
58	formação	3
59	fascinação	3
60	transbordamento	3
61	coabitação	3
62	exposição	3
63	interrogação	2
64	relaxamento	2
65	admiração	2
66	baldeação	2
67	justificação	2
68	intervenção	2
69	consentimento	2
70	exibição	2
71	cumprimento	2
72	evolução	2
73	especulação	2
74	distinção	2
75	comunicação	2
76	desvairamento	2
77	comparação	2
78	absolvição	2
79	desolação	2
80	amamentação	2
81	degeneração	2
82	exclamação	2
83	aflição	2
84	contentamento	2
85	reconciliação	2
86	traição	2
87	conspiração	2
88	gestação	2
89	esgotamento	2
90	prevenção	2
91	declaração	2
92	precipitação	2
93	constituição	2
94	aproximação	2
95	ilustração	2
96	acontecimento	2
97	desfalecimento	2
98	acampamento	2
99	oração	2
100	proteção	2
101	aviltamento	2
102	carregação	2
103	enervamento	1
104	retribuição	1
105	explanação	1
106	apuração	1
107	inclinação	1
108	irradiação	1
109	composição	1
110	concepção	1
111	compensação	1
112	infecção	1
113	interdição	1
114	peregrinação	1
115	decomposição	1
116	abnegação	1
117	configuração	1
118	desapontamento	1
119	defloramento	1
120	conformação	1
121	repartição	1
122	colocação	1
123	vencimento	1
124	orientação	1
125	aleitação	1
126	adulação	1
127	agitação	1
128	simulação	1
129	duração	1
130	humilhação	1
131	sujeição	1
132	recolhimento	1
133	adoração	1
134	consagração	1
135	evaporação	1
136	disjunção	1
137	contradição	1
138	recepção	1
139	depauperamento	1
140	inspiração	1
141	estagnação	1
142	fulguração	1
143	desconsolação	1
144	descrição	1
145	acomodação	1
146	ornamento	1
147	arrefecimento	1
148	navegação	1
149	perquisição	1
150	pressentimento	1
151	iluminação	1
152	crescimento	1
153	privação	1
154	acanhamento	1
155	saimento	1
156	lubrificação	1
157	premeditação	1
158	mandamento	1
159	fornecimento	1
160	enternecimento	1
161	abstração	1
162	depravação	1
163	afastamento	1
164	ostentação	1
165	emparelhamento	1
166	provocação	1
167	exoneração	1
168	reclamação	1
169	circulação	1
170	deformação	1
171	substituição	1
172	invenção	1
173	intuição	1
174	aglomeração	1
175	observação	1
176	alteração	1
177	agradecimento	1
178	iniciamento	1
179	profanação	1
180	fingimento	1
181	encenação	1
182	instrução	1
183	extinção	1
184	concentração	1
185	descontentamento	1
186	acolhimento	1
187	criação	1
188	aspiração	1
189	distribuição	1
190	arrebatamento	1
191	punição	1
192	sobreexcitação	1
193	deslocamento	1
194	encantamento	1
195	exalação	1
196	espanejamento	1
197	negação	1
198	prostração	1
199	degradação	1
200	atrevimento	1
201	relaxação	1
202	regulamento	1
203	tenção	1
204	habilitação	1
205	aniquilamento	1
206	atravancamento	1
207	exploração	1
208	edição	1
209	contribuição	1
210	correção	1
211	ajuntamento	1
212	inflamação	1
213	salvamento	1
214	padecimento	1
215	emanação	1
216	ferimento	1
217	contorção	1
218	iniciação	1
219	confirmação	1
220	distração	1
221	propagação	1
222	dissimulação	1
223	provimento	1
